Fiscal Year,State,County,Local Education Agency (LEA) Entity ID,Local Education Agency (LEA) CTDS Number,Local Education Agency (LEA) Name,School Entity ID,School CTDS Number,School Name,Charter School,Math Mean Scale Score,Math Percent Falls Far Below,Math Percent Approaches,Math Percent Meets,Math Percent Exceeds,Math Percent Passing,Reading Mean Scale Score,Reading Percent Falls Far Below,Reading Percent Approaches,Reading Percent Meets,Reading Percent Exceeds,Reading Percent Passing,Writing Mean Scale Score,Writing Percent Falls Far Below,Writing Percent Approaches,Writing Percent Meets,Writing Percent Exceeds,Writing Percent Passing,Science Mean Scale Score,Science Percent Falls Far Below,Science Percent Approaches,Science Percent Meets,Science Percent Exceeds,Science Percent Passing
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4951,70204139,Mendoza Elementary School,N,377,11,21,45,22,68,474,4,16,69,11,80,524,2,35,60,4,64,497,8,27,36,29,65
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,89593,70204192,Mesa Academy for Advanced Studies,N,485,*,*,22,78,99,576,*,*,57,42,99,608,*,*,59,40,98,584,1,1,8,90,98
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,78930,70204279,Mesa Distance Learning Program,N,426,36,22,33,10,42,568,3,19,70,7,77,637,1,31,60,8,68,496,28,27,31,14,45
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4980,70204271,Mesa High School,N,499,28,14,39,19,58,698,3,24,64,9,73,698,2,24,66,8,74,468,49,21,20,10,31
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4968,70204251,Mesa Junior High School,N,407,35,22,35,8,43,502,9,25,64,3,66,536,4,21,73,2,75,488,32,21,30,17,47
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4982,70204273,Mountain View High School,N,532,12,5,34,49,83,732,1,8,67,24,91,718,1,16,59,24,82,497,27,16,34,23,57
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4949,70204137,O'Connor Elementary School,N,394,5,17,43,35,78,485,3,10,74,13,87,540,1,23,66,9,75,512,4,14,47,34,81
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,78938,70204153,Patterson Elementary,N,387,11,16,45,28,73,488,2,14,67,16,83,547,2,18,66,14,79,503,11,22,41,26,68
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4943,70204131,Pomeroy Elementary School,N,390,7,20,47,26,74,487,3,13,73,11,84,527,4,27,62,7,69,515,11,25,39,25,64
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4957,70204145,Porter Elementary School,N,367,31,24,32,13,45,470,14,27,54,5,59,502,11,32,53,4,57,485,34,33,27,7,34
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4973,70204256,Poston Junior High School,N,446,13,12,37,38,74,543,3,9,73,15,88,562,1,15,77,7,84,542,9,7,20,64,84
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4972,70204255,Powell Junior High School,N,399,39,20,33,7,40,494,12,28,57,3,60,513,4,34,60,2,62,483,39,20,24,17,40
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4984,70204275,Red Mountain High School,N,517,14,9,38,39,77,718,2,12,67,20,86,715,1,15,67,17,84,497,24,18,33,25,59
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4960,70204148,Red Mountain Ranch Elementary,N,407,10,16,38,36,74,507,2,12,68,18,86,559,*,*,66,17,83,534,10,10,38,42,80
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4935,70204123,Redbird Elementary School,N,353,22,29,38,11,49,449,11,24,61,4,65,493,4,46,49,1,50,479,22,27,38,14,52
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4974,70204257,Rhodes Junior High School,N,434,20,20,38,23,61,533,4,16,71,9,80,545,2,19,74,4,78,530,12,13,28,47,75
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4966,70204184,Riverview High School,N,450,89,9,*,*,2,652,22,56,*,*,22,641,24,50,*,*,26,*,*,*,*,*,*
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4946,70204134,Robson Elementary School,N,376,20,27,39,14,53,482,7,23,63,7,70,524,2,30,60,8,68,491,26,31,32,11,43
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4933,70204121,Roosevelt Elementary School,N,364,27,26,39,8,48,473,9,18,69,4,73,527,5,19,68,8,76,489,23,33,39,5,44
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4965,70204183,S H A R P,N,238,54,21,18,7,25,326,26,27,39,8,47,526,34,44,*,*,22,242,48,9,39,3,42
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4936,70204124,Salk Elementary School,N,385,14,25,42,19,61,487,4,19,70,7,77,527,2,27,68,3,71,512,12,28,38,22,60
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4977,70204260,Shepherd Junior High School,N,454,10,10,41,39,80,545,3,10,77,10,87,544,1,25,70,4,75,539,8,11,26,55,80
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4947,70204135,Sirrine Elementary School,N,389,12,18,49,20,69,491,3,19,68,9,78,536,1,26,66,6,73,503,16,27,41,16,57
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,78917,70204276,Skyline High School,N,495,29,11,39,21,60,696,5,20,66,9,75,696,4,30,54,12,66,494,31,16,29,24,53
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,79489,70204263,Smith Junior High School,N,444,11,13,42,34,76,532,4,13,75,8,84,562,*,*,80,7,87,536,9,9,23,59,82
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4954,70204142,Sousa Elementary School,N,388,8,15,46,31,77,481,2,11,75,12,87,554,*,*,79,10,89,536,*,*,34,57,91
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4979,70204262,Stapley Junior High School,N,449,10,11,36,43,79,542,2,9,74,14,89,555,1,18,72,9,81,528,10,12,23,55,78
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4939,70204127,Stevenson Elementary School,N,367,19,27,41,13,54,465,6,28,62,5,67,517,2,32,63,3,66,492,25,26,35,14,49
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,6225,70204190,Sunridge Learning Center,N,405,4,16,43,37,80,506,*,*,72,20,92,567,*,*,81,11,93,538,*,*,30,55,85
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,78933,70204280,Superstition High School,N,452,54,22,19,4,24,589,14,34,*,*,52,641,7,49,40,5,44,466,53,20,23,5,28
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4930,70204118,Taft Elementary School,N,384,15,24,47,14,61,481,6,20,69,6,74,521,2,29,65,5,69,503,16,29,41,14,55
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4975,70204258,Taylor Junior High School,N,424,18,16,37,29,66,508,6,17,68,9,77,542,1,23,72,4,75,511,15,14,30,40,70
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4938,70204126,Washington Elementary School,N,397,13,18,40,29,69,491,5,19,68,8,76,554,1,15,72,12,84,515,13,19,46,22,68
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4927,70204115,Webster Elementary School,N,348,24,25,40,12,51,442,10,24,60,6,66,516,3,34,58,5,63,451,25,30,31,13,44
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4981,70204272,Westwood High School,N,500,35,15,31,18,50,687,8,27,58,7,65,680,6,41,44,9,53,462,56,17,18,8,27
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4929,70204117,Whitman Elementary School,N,357,19,34,37,10,47,452,9,29,58,5,62,515,1,37,61,1,62,469,29,29,38,4,42
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4928,70204116,Whittier Elementary School,N,366,16,34,38,13,51,467,6,23,64,8,71,519,3,29,64,3,67,507,13,31,38,18,56
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,6229,70204151,Wilson Elementary School,N,387,12,18,43,27,70,484,6,13,70,11,81,555,2,14,71,14,85,506,15,19,47,19,66
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,79807,70204157,Zaharis Elementary,N,392,9,14,52,25,77,492,4,12,67,17,84,562,1,16,61,22,83,534,8,10,43,39,82
2010,ARIZONA,Maricopa,5181,78906000,"Metropolitan Arts Institute, Inc.",10847,78906201,Metropolitan Arts Institute,Y,473,19,15,45,20,66,645,*,*,80,12,92,665,*,*,75,13,88,524,15,12,33,40,73
2010,ARIZONA,Santa Cruz,4463,128703000,"Mexicayotl Academy, Inc.",5972,128703001,Mexicayotl Charter School,Y,363,30,37,29,4,33,467,2,46,49,2,51,510,3,30,*,*,68,477,35,35,27,4,31
2010,ARIZONA,Gila,4211,40240000,Miami Unified District,81122,40240108,Dr. Charles A. Bejarano Elementary School,N,365,26,27,37,10,47,470,8,25,64,3,66,494,5,47,46,2,48,501,15,35,35,14,49
2010,ARIZONA,Gila,4211,40240000,Miami Unified District,4869,40240206,Miami High School,N,498,57,13,27,3,30,693,10,23,62,5,67,677,5,40,50,6,55,466,57,25,11,8,18
2010,ARIZONA,Gila,4211,40240000,Miami Unified District,4868,40240105,Miami Junior High,N,422,20,23,41,16,57,521,6,17,73,5,77,530,4,27,65,4,69,506,16,20,28,35,64
2010,ARIZONA,Maricopa,79994,78976000,Midtown Primary School,5526,78976101,Midtown Primary School,Y,354,4,60,*,*,36,470,*,*,*,*,80,*,*,*,*,*,*,500,6,25,*,*,69
2010,ARIZONA,Maricopa,79207,78791000,Milestones Charter School,78843,78791101,Milestones Charter School,Y,407,10,20,37,34,70,510,2,13,64,21,85,556,1,10,77,12,89,510,20,16,38,26,64
2010,ARIZONA,Yavapai,4493,138712000,Mingus Springs Charter School,6133,138712101,Mingus Springs Charter School,Y,385,22,37,33,8,41,499,3,24,70,4,73,517,5,31,60,5,65,502,9,41,38,12,50
2010,ARIZONA,Yavapai,4488,130504000,Mingus Union High School District,6127,130504201,Mingus Union High School,N,503,28,12,35,26,60,705,3,18,67,12,79,700,4,26,53,17,70,477,44,17,25,14,39
2010,ARIZONA,Yavapai,4488,130504000,Mingus Union High School District,90449,130504202,The Academy At Mingus,N,553,68,24,*,*,8,*,*,*,*,*,*,654,8,62,*,*,31,*,*,*,*,*,*
2010,ARIZONA,Maricopa,78845,78904000,"Mission Charter School, Inc.",88326,78904201,Mission Academy High School,Y,453,90,7,*,*,4,655,19,56,*,*,25,648,14,60,*,*,26,426,94,5,*,*,2
2010,ARIZONA,Maricopa,78845,78904000,"Mission Charter School, Inc.",78846,78904101,Mission Schools,Y,380,29,24,44,3,47,488,10,19,69,3,71,505,11,36,50,3,53,508,17,23,27,33,60
2010,ARIZONA,Maricopa,4253,70386000,Mobile Elementary District,5191,70386101,Mobile Elementary School,N,398,25,33,17,25,42,503,*,*,50,8,58,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Mohave,85516,88703000,"Mohave Accelerated Elementary School, Inc.",85517,88703101,Mohave Accelerated Elementary School,Y,380,4,37,36,22,59,475,1,28,66,5,71,545,*,*,69,14,83,512,15,24,36,24,61
2010,ARIZONA,Mohave,79498,88758000,Mohave Accelerated Learning Center,79510,88758001,Mohave Accelerated Learning Center,Y,450,38,23,30,9,39,575,8,31,53,8,61,599,3,37,59,2,61,475,45,28,14,13,28
2010,ARIZONA,Mohave,4379,80416000,Mohave Valley Elementary District,6049,80416105,Camp Mohave Elementary,N,370,25,26,37,11,49,471,8,29,57,5,63,524,6,26,60,8,68,479,47,19,25,8,34
2010,ARIZONA,Mohave,4379,80416000,Mohave Valley Elementary District,5590,80416104,Fort Mohave Elementary School,N,374,18,34,34,14,48,482,5,24,64,7,71,524,1,34,54,11,65,528,8,20,42,30,73
2010,ARIZONA,Mohave,4379,80416000,Mohave Valley Elementary District,5588,80416101,Mohave Valley Elementary,N,346,22,31,42,5,47,443,7,31,59,3,61,530,1,25,69,6,75,468,26,29,35,9,45
2010,ARIZONA,Mohave,4379,80416000,Mohave Valley Elementary District,5589,80416103,Mohave Valley Junior High School,N,422,24,21,41,15,56,520,7,17,70,7,76,532,2,25,71,3,74,498,26,21,26,28,54
2010,ARIZONA,Yuma,4503,140417000,Mohawk Valley Elementary District,6181,140417101,Mohawk Valley School,N,394,12,21,51,16,67,491,3,14,75,8,83,522,4,27,64,5,69,474,26,29,38,6,44
2010,ARIZONA,Maricopa,80011,78977000,"Montessori Academy, Inc.",80012,78977101,Montessori Academy,Y,403,11,23,44,21,66,511,2,13,72,13,85,557,*,*,69,16,84,532,*,*,18,53,71
2010,ARIZONA,Coconino,4205,38705000,"Montessori Charter School of Flagstaff, Inc.",4849,38705104,Montessori Charter School of Flagstaff - Campus,Y,408,9,17,50,25,74,532,1,6,64,30,94,590,*,*,68,26,93,555,2,5,28,65,93
2010,ARIZONA,Maricopa,4359,78758000,"Montessori Day Public Schools Chartered, Inc.",5544,78758003,Montessori Day Public Schools Chartered - Mountainside,Y,385,24,27,31,18,49,491,7,16,73,5,77,534,*,*,63,2,66,504,23,19,38,19,58
2010,ARIZONA,Maricopa,4359,78758000,"Montessori Day Public Schools Chartered, Inc.",5542,78758001,Montessori Day Public Schools Chartered - Tempe,Y,358,25,25,33,17,50,471,*,*,*,*,67,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Maricopa,4363,78763000,Montessori Education Centre Charter School,5552,78763001,Montessori Education Centre Charter School - Mesa,Y,408,2,18,44,35,80,516,*,*,70,25,95,572,2,7,67,24,90,554,*,*,37,52,89
2010,ARIZONA,Maricopa,4363,78763000,Montessori Education Centre Charter School,79707,78763002,Montessori Education Centre Charter School - North Campus,Y,385,22,33,30,15,46,500,4,20,63,13,76,513,9,23,64,5,68,509,13,27,37,23,60
2010,ARIZONA,Maricopa,79548,78936000,"Montessori House, Inc.",79549,78936101,Montessori House Charter School,Y,388,6,22,56,17,72,502,*,*,68,16,84,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Pima,4428,108703000,"Montessori Schoolhouse of Tucson, Inc.",6340,108703002,Montessori Schoolhouse,Y,400,3,17,38,41,79,504,*,*,72,24,97,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Maricopa,80987,78982000,Montezuma Public Charter Middle School,80014,78982001,Montezuma Middle School,Y,398,71,7,*,*,21,486,21,36,*,*,43,*,*,*,*,*,*,462,64,21,*,*,14
2010,ARIZONA,Greenlee,4230,60218000,Morenci Unified District,4907,60218101,Fairbanks Elementary School,N,395,8,18,45,29,74,486,3,16,70,12,81,520,3,34,56,8,64,526,5,25,30,39,70
2010,ARIZONA,Greenlee,4230,60218000,Morenci Unified District,4906,60218002,Morenci Junior/Senior High School,N,459,24,17,40,19,60,588,4,21,68,8,75,628,2,23,69,6,75,489,27,22,27,24,51
2010,ARIZONA,Maricopa,90192,78556000,"Morrison Education Group, Inc.",90193,78556001,Sun Valley Charter School,Y,341,48,24,17,12,29,444,19,36,*,*,45,482,*,*,*,*,44,499,27,27,27,18,45
2010,ARIZONA,Maricopa,4251,70375000,Morristown Elementary District,5189,70375101,Morristown Elementary School,N,379,24,30,36,11,47,491,6,17,71,6,77,508,4,35,58,4,62,499,19,33,41,7,48
2010,ARIZONA,Coconino,79996,38703000,"Mountain English Spanish Academy, A Public Charter School",79997,38703101,Mountain English Spanish Academy of Flagstaff (M.E.S.A.),Y,365,81,11,*,*,7,456,48,22,*,*,30,480,12,47,*,*,41,*,*,*,*,*,*
2010,ARIZONA,Yavapai,78873,138768000,"Mountain Oak Charter School, Inc.",78874,138768101,Mountain Oak Charter School,Y,359,48,25,22,6,27,481,12,27,52,9,61,517,2,38,54,6,60,486,13,27,50,10,60
2010,ARIZONA,Pima,10879,108769000,"Mountain Rose Academy, Inc.",10885,108769001,Mountain Rose Academy,Y,485,63,18,17,1,18,680,6,40,*,*,54,665,11,45,39,5,44,447,74,16,*,*,10
2010,ARIZONA,Coconino,4203,38751000,"Mountain School, Inc.",4843,38751001,Mountain School,Y,401,7,18,48,27,75,512,2,5,73,20,93,560,*,*,75,15,90,537,7,10,30,53,83
2010,ARIZONA,Pima,79058,108774000,MultiDimensional Literacy Corp.,79118,108774001,Desert Mosaic School,Y,381,31,33,36,1,37,507,6,21,72,1,73,549,3,26,*,*,71,501,27,14,38,22,59
2010,ARIZONA,Maricopa,4265,70421000,Murphy Elementary District,5293,70421104,Alfred F Garcia School,N,367,32,25,33,11,43,460,13,30,54,4,57,489,7,49,43,1,44,445,49,25,21,5,26
2010,ARIZONA,Maricopa,4265,70421000,Murphy Elementary District,5290,70421101,Arthur M Hamilton School,N,371,28,33,34,5,39,474,8,28,61,3,64,517,1,37,58,4,62,471,44,27,24,5,29
2010,ARIZONA,Maricopa,4265,70421000,Murphy Elementary District,5291,70421102,Jack L Kuban Elementary School,N,384,25,28,33,15,47,477,8,32,57,3,60,509,2,38,57,2,60,493,27,32,23,18,41
2010,ARIZONA,Maricopa,4265,70421000,Murphy Elementary District,5292,70421103,William R Sullivan Elementary School,N,385,28,22,36,14,50,479,12,26,58,4,62,486,9,48,41,2,43,474,37,23,29,11,40
2010,ARIZONA,Cochise,4176,20323000,Naco Elementary District,4784,20323001,Naco Elementary School,N,349,48,27,21,4,25,450,13,45,40,2,42,483,6,60,*,*,34,436,55,28,9,9,17
2010,ARIZONA,Maricopa,4252,70281000,Nadaburg Unified School District,89748,70281102,Desert Oasis Elementary School,N,393,21,23,40,16,57,494,7,19,69,6,75,523,4,31,61,5,65,519,14,18,25,43,68
2010,ARIZONA,Maricopa,4252,70281000,Nadaburg Unified School District,5190,70281101,Nadaburg Elementary School,N,369,28,25,37,10,47,473,11,18,66,4,70,506,4,39,52,5,57,494,13,26,31,30,62
2010,ARIZONA,Apache,78848,18760000,"Nazlini Community School, Inc.",78849,18760101,Nazlini Charter School,Y,392,42,47,*,*,11,468,37,37,*,*,26,513,*,*,*,*,55,*,*,*,*,*,*
2010,ARIZONA,Maricopa,90166,78555000,New Destiny Leadership Charter School,90167,78555001,New Destiny Leadership Charter School,Y,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Maricopa,4366,78771000,New Horizon School for the Performing Arts,5554,78771001,New Horizon School for the Performing Arts,Y,368,20,30,46,4,50,470,4,31,61,4,65,526,*,*,*,*,73,492,14,50,27,9,36
2010,ARIZONA,Maricopa,4316,78903000,New School For The Arts,5482,78903201,New School for the Arts,Y,494,35,12,42,11,53,710,3,12,62,22,84,701,2,25,56,16,73,477,34,24,29,13,42
2010,ARIZONA,Maricopa,80985,78981000,New School for the Arts Middle School,80986,78981001,New School for the Arts Middle School,Y,419,24,24,34,18,53,517,3,24,68,5,74,530,2,28,61,9,70,511,10,27,40,23,63
2010,ARIZONA,Yavapai,79234,138654000,"New Visions Academy, Inc.",10856,138654001,New Visions Academy,Y,*,*,*,*,*,*,689,8,25,*,*,67,684,6,35,*,*,59,*,*,*,*,*,*
2010,ARIZONA,Apache,79234,138654000,"New Visions Academy, Inc.",79597,138654004,New Visions Academy - St. John's Campus,Y,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Gila,79234,138654000,"New Visions Academy, Inc.",80391,138654005,New Visions Academy - Star Valley,Y,447,73,18,*,*,9,655,24,53,*,*,24,625,26,53,*,*,21,*,*,*,*,*,*
2010,ARIZONA,Cochise,6358,108724000,New West School,6359,108724001,New West School,Y,368,25,25,*,*,50,485,*,*,*,*,80,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Maricopa,78882,78760000,New World Educational Center,78883,78760001,New World Educational Center,Y,400,23,26,43,9,52,518,4,20,72,4,76,563,5,25,67,4,71,496,23,23,41,13,54
2010,ARIZONA,Maricopa,10760,78930000,Noah Webster Basic School,10800,78930101,Noah Webster Basic School,Y,403,8,21,39,33,72,502,2,15,65,18,83,562,*,*,52,27,79,541,6,14,36,44,80
2010,ARIZONA,Santa Cruz,4457,120201000,Nogales Unified District,5958,120201114,A J Mitchell Elementary School,N,355,19,31,41,9,50,454,5,31,61,3,64,523,2,25,69,4,73,476,32,35,27,5,33
2010,ARIZONA,Santa Cruz,4457,120201000,Nogales Unified District,5960,120201119,Challenger Elementary School,N,373,10,24,42,23,65,471,3,18,69,10,79,526,*,*,65,9,74,494,17,13,39,31,70
2010,ARIZONA,Santa Cruz,4457,120201000,Nogales Unified District,5954,120201104,Desert Shadows Middle School,N,416,18,23,38,22,59,510,6,16,72,7,78,545,1,19,77,3,79,491,28,27,30,15,45
2010,ARIZONA,Santa Cruz,4457,120201000,Nogales Unified District,5957,120201113,Lincoln Elementary School,N,364,16,36,35,12,47,457,8,37,52,4,55,517,4,21,68,6,74,493,20,46,17,17,34
2010,ARIZONA,Santa Cruz,4457,120201000,Nogales Unified District,5959,120201115,Mary L Welty Elementary School,N,378,10,26,45,19,64,487,5,17,65,13,78,547,2,13,72,13,85,502,18,26,42,14,56
2010,ARIZONA,Santa Cruz,4457,120201000,Nogales Unified District,5962,120201210,Nogales High School,N,492,38,20,31,10,41,695,4,26,64,6,70,692,4,29,59,8,67,464,60,19,18,3,21
2010,ARIZONA,Santa Cruz,4457,120201000,Nogales Unified District,5961,120201209,Pierson Vocational High School,N,485,81,9,*,*,9,655,20,53,*,*,27,645,18,53,*,*,29,*,*,*,*,*,*
2010,ARIZONA,Santa Cruz,4457,120201000,Nogales Unified District,6071,120201103,Robert Bracker Elementary,N,385,7,25,47,20,68,480,3,18,71,8,79,541,*,*,83,8,90,504,9,25,55,11,66
2010,ARIZONA,Santa Cruz,4457,120201000,Nogales Unified District,5955,120201108,Vasquez De Coronado Francisco School,N,399,5,16,49,30,79,488,3,16,69,12,81,536,*,*,78,4,82,502,13,34,44,10,54
2010,ARIZONA,Santa Cruz,4457,120201000,Nogales Unified District,5956,120201111,Wade Carpenter Middle School,N,427,18,20,40,22,62,522,5,17,69,9,78,519,1,37,60,2,61,467,58,23,14,5,19
2010,ARIZONA,Maricopa,79701,78945000,"North Star Charter School, Inc.",79702,78945201,"North Star Charter School, Inc.",Y,513,74,14,10,2,12,671,9,50,39,2,41,655,10,60,*,*,31,*,*,*,*,*,*
2010,ARIZONA,Coconino,4204,38701000,Northland Preparatory Academy,4845,38701001,Northland Preparatory Academy,Y,479,7,10,49,34,83,629,1,5,74,20,93,668,1,5,64,30,94,539,11,12,19,58,77
2010,ARIZONA,Pima,79881,108707000,"Nosotros, Inc",79899,108707001,Nosotros Academy,Y,485,59,23,16,1,17,618,14,42,*,*,43,645,10,45,42,3,44,445,83,11,4,2,6
2010,ARIZONA,Pima,79502,108790000,Old Pueblo Children's Academy,79514,108790101,Old Pueblo Children's Academy,Y,*,*,*,*,*,*,449,29,39,*,*,32,*,*,*,*,*,*,439,*,*,*,*,18
2010,ARIZONA,Maricopa,90326,78563000,"Ombudsman Educational Services, LTD, a subsidiary of Educational Services of Ame",90033,78563004,Ombudsman - Charter Central,Y,502,77,14,*,*,9,652,27,46,*,*,27,649,7,75,*,*,18,435,77,15,*,*,8
2010,ARIZONA,Maricopa,90326,78563000,"Ombudsman Educational Services, LTD, a subsidiary of Educational Services of Ame",5493,78563001,Ombudsman - Charter East,Y,522,69,18,10,3,13,672,6,62,26,6,32,659,9,56,*,*,35,430,*,*,*,*,8
2010,ARIZONA,Maricopa,90326,78563000,"Ombudsman Educational Services, LTD, a subsidiary of Educational Services of Ame",89440,78563002,Ombudsman - Charter East II,Y,533,60,26,12,2,14,663,24,35,*,*,41,656,11,61,*,*,28,443,73,18,*,*,9
2010,ARIZONA,Maricopa,90326,78563000,"Ombudsman Educational Services, LTD, a subsidiary of Educational Services of Ame",89827,78563003,Ombudsman - Charter Valencia,Y,491,65,27,*,*,8,618,13,38,48,2,50,627,2,63,*,*,35,440,77,15,*,*,8
2010,ARIZONA,Maricopa,4323,78767000,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",78814,78767003,Ombudsman - Charter Metro,Y,481,84,8,5,3,8,664,13,52,*,*,35,667,*,*,*,*,40,*,*,*,*,*,*
2010,ARIZONA,Maricopa,4323,78767000,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",79174,78767004,Ombudsman - Charter Northeast,Y,514,54,28,*,*,17,691,6,26,65,3,68,670,9,34,*,*,56,459,61,33,*,*,6
2010,ARIZONA,Maricopa,4323,78767000,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",80026,78767006,Ombudsman - Charter Northwest,Y,532,67,18,*,*,15,656,29,46,21,4,25,673,4,52,39,4,43,*,*,*,*,*,*
2010,ARIZONA,Maricopa,4323,78767000,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",10737,78767002,Ombudsman - Charter West,Y,487,73,4,*,*,23,666,14,47,33,6,39,657,8,53,*,*,39,433,86,7,*,*,7
2010,ARIZONA,Cochise,79503,28751000,Omega Alpha Academy,79505,28751002,Omega Alpha Academy School,Y,383,34,32,31,3,34,488,13,40,47,1,48,549,7,40,51,3,54,469,57,16,22,5,27
