Fiscal Year,State,County,Local Education Agency (LEA) Entity ID,Local Education Agency (LEA) CTDS Number,Local Education Agency (LEA) Name,School Entity ID,School CTDS Number,School Name,Charter School,Math Mean Scale Score,Math Percent Falls Far Below,Math Percent Approaches,Math Percent Meets,Math Percent Exceeds,Math Percent Passing,Reading Mean Scale Score,Reading Percent  Falls Far Below,Reading Percent  Approaches,Reading Percent  Meets,Reading Percent  Exceeds,Reading Percent  Passing,Writing Mean Scale Score,Writing Percent  Falls Far Below,Writing Percent  Approaches,Writing Percent  Meets,Writing Percent  Exceeds,Writing Percent  Passing,Science Mean Scale Score,Science Percent  Falls Far Below,Science Percent  Approaches,Science Percent  Meets,Science Percent  Exceeds,Science Percent  Passing
2013,ARIZONA,Maricopa,4274,70447000,Arlington Elementary District,5354,70447101,Arlington Elementary School,N,392,19,30,40,11,51,493,3,19,74,5,78,495,5,48,44,3,48,499,10,44,21,26,47
2013,ARIZONA,Cochise,4187,20453000,Ash Creek Elementary District,4797,20453101,Ash Creek Elementary,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Yavapai,4471,130231000,Ash Fork Joint Unified District,6101,130231101,Ash Fork Elementary School,N,398,12,12,41,35,76,477,2,24,65,8,73,481,12,47,*,*,41,444,47,26,*,*,26
2013,ARIZONA,Yavapai,4471,130231000,Ash Fork Joint Unified District,6103,130231202,Ash Fork High School,N,472,36,12,36,15,52,672,8,15,69,8,77,486,15,26,56,4,59,491,29,24,33,14,48
2013,ARIZONA,Yavapai,4471,130231000,Ash Fork Joint Unified District,6102,130231102,Ash Fork Middle School,N,432,22,15,30,33,63,545,2,7,78,13,91,490,19,39,39,3,42,534,*,*,33,56,89
2013,ARIZONA,Maricopa,91133,118711000,Athlos Traditional Academy,91134,118711001,Athlos Traditional Academy,Y,432,3,8,37,52,89,524,*,*,69,25,94,537,1,13,68,18,87,547,2,11,32,56,87
2013,ARIZONA,Maricopa,4272,70444000,Avondale Elementary District,87619,70444111,Centerra Mirage,N,396,19,19,45,18,63,495,4,19,71,5,76,498,10,30,58,3,60,502,18,20,35,27,62
2013,ARIZONA,Maricopa,4272,70444000,Avondale Elementary District,90028,70444110,Copper Trails,N,407,14,22,43,21,64,506,3,16,72,8,81,513,5,30,58,8,66,506,19,26,31,24,55
2013,ARIZONA,Maricopa,4272,70444000,Avondale Elementary District,79670,70444107,Desert Star,N,387,23,29,37,11,48,494,4,22,68,6,74,488,12,43,44,1,45,509,18,21,36,25,61
2013,ARIZONA,Maricopa,4272,70444000,Avondale Elementary District,79792,70444108,Desert Thunder,N,386,22,23,41,14,55,491,3,20,69,8,77,497,9,37,52,2,54,510,13,17,42,28,69
2013,ARIZONA,Maricopa,4272,70444000,Avondale Elementary District,5348,70444103,Eliseo C. Felix School,N,383,27,32,31,10,41,482,8,30,60,2,61,481,11,56,*,*,33,483,36,24,34,5,40
2013,ARIZONA,Maricopa,4272,70444000,Avondale Elementary District,5349,70444104,Lattie Coor,N,374,34,26,29,11,40,472,10,32,55,3,57,469,25,45,28,1,29,489,33,26,29,13,41
2013,ARIZONA,Maricopa,4272,70444000,Avondale Elementary District,5347,70444102,Michael Anderson,N,396,22,23,38,18,55,490,6,26,63,5,68,477,17,44,*,*,39,487,28,41,20,11,31
2013,ARIZONA,Maricopa,4272,70444000,Avondale Elementary District,78924,70444106,Wildflower School,N,383,20,23,40,17,57,480,6,21,69,4,73,496,8,40,49,3,52,492,20,23,34,24,58
2013,ARIZONA,Maricopa,79929,78614000,Avondale Learning dba Precision Academy,80006,78614201,Precision Academy,Y,499,22,7,57,14,71,710,2,11,82,5,87,503,3,18,73,6,79,459,56,20,20,4,24
2013,ARIZONA,Maricopa,89869,78542000,"AZ Compass Schools, Inc.",89870,78542101,AZ Compass Prep School,Y,427,35,34,29,2,31,541,5,34,*,*,61,478,14,52,*,*,33,466,52,33,*,*,15
2013,ARIZONA,Yuma,4508,148757000,Az-Tec High School,6192,148757001,AZTEC High School,Y,452,83,13,*,*,5,668,5,62,*,*,34,457,19,60,*,*,21,*,*,*,*,*,*
2013,ARIZONA,Pima,4412,100240000,Baboquivari Unified School District #40,90822,100240205,Alternative High School (Indian Oasis High School),N,449,*,*,*,*,6,679,*,*,*,*,50,449,29,65,*,*,6,*,*,*,*,*,*
2013,ARIZONA,Pima,4412,100240000,Baboquivari Unified School District #40,90821,100240105,Alternative Middle School (Indian Oasis Middle School),N,*,*,*,*,*,*,457,43,36,*,*,21,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Pima,4412,100240000,Baboquivari Unified School District #40,5847,100240204,Baboquivari High School,N,455,68,17,14,1,15,666,8,44,44,3,48,459,17,58,*,*,25,446,66,23,7,4,11
2013,ARIZONA,Pima,4412,100240000,Baboquivari Unified School District #40,5846,100240103,Baboquivari Middle School,N,376,61,22,13,4,17,477,12,43,*,*,45,459,37,48,*,*,15,466,50,29,19,1,21
2013,ARIZONA,Pima,4412,100240000,Baboquivari Unified School District #40,5844,100240101,Indian Oasis Elementary School,N,340,31,35,32,3,34,439,8,48,43,1,44,467,9,74,*,*,17,456,44,37,15,4,19
2013,ARIZONA,Yavapai,4468,130220000,Bagdad Unified District,6088,130220101,Bagdad Elementary School,N,387,18,32,38,13,51,494,1,19,71,9,80,482,16,53,*,*,31,506,13,25,39,24,63
2013,ARIZONA,Yavapai,4468,130220000,Bagdad Unified District,6089,130220202,Bagdad High School,N,487,35,13,44,8,52,704,7,18,71,4,76,491,8,28,*,*,64,471,48,14,28,10,38
2013,ARIZONA,Maricopa,79204,78988000,Ball Charter Schools (Dobson),10729,78988102,"Dobson Academy, The - A Ball Charter School",Y,419,3,17,46,34,80,520,1,7,77,16,92,518,3,23,68,7,74,537,4,17,33,46,79
2013,ARIZONA,Maricopa,4294,78987000,Ball Charter Schools (Hearn),10730,78987103,"Hearn Academy, The - A Ball Charter School",Y,411,8,19,46,27,73,515,2,9,74,16,89,508,4,34,59,4,63,527,9,13,29,49,78
2013,ARIZONA,Maricopa,90885,78586000,Ball Charter Schools (Val Vista),91791,78586001,Ball Charter Schools (Val Vista),Y,414,1,11,42,46,88,512,*,*,68,27,95,*,*,*,*,*,*,539,3,17,36,44,81
2013,ARIZONA,Maricopa,4268,70431000,Balsz Elementary District,5319,70431101,Balsz School,N,374,20,22,43,14,58,466,6,31,60,3,63,473,20,50,29,1,30,466,38,24,28,9,37
2013,ARIZONA,Maricopa,4268,70431000,Balsz Elementary District,81141,70431105,Brunson-Lee Elementary School,N,382,20,21,41,18,59,469,8,29,61,2,63,469,22,51,*,*,27,479,31,41,26,2,28
2013,ARIZONA,Maricopa,4268,70431000,Balsz Elementary District,5320,70431102,David Crockett School,N,362,28,27,35,11,46,459,8,32,58,2,60,480,21,48,28,4,32,471,34,44,19,3,22
2013,ARIZONA,Maricopa,4268,70431000,Balsz Elementary District,5321,70431103,Griffith Elementary School,N,397,14,19,37,30,67,479,5,26,63,6,69,504,12,33,48,7,55,495,23,29,27,21,48
2013,ARIZONA,Maricopa,4268,70431000,Balsz Elementary District,5322,70431104,Orangedale Junior High Prep Academy,N,416,26,20,36,18,54,498,9,26,61,4,65,475,18,47,*,*,35,483,28,25,31,15,47
2013,ARIZONA,Maricopa,90842,78589000,"BASIS School, Inc.",91056,78589301,BASIS Chandler,Y,506,1,1,11,87,98,592,*,*,50,49,99,555,*,*,72,23,94,587,*,*,11,89,99
2013,ARIZONA,Coconino,90862,38707000,"BASIS School, Inc.",90863,38707001,BASIS Flagstaff,Y,458,3,9,41,48,89,566,*,*,72,24,96,535,1,13,73,13,86,562,*,*,24,72,95
2013,ARIZONA,Maricopa,90508,78575000,"BASIS School, Inc.",90509,78575301,BASIS Oro Valley,Y,488,*,*,23,75,97,587,*,*,65,34,99,554,*,*,73,22,95,*,*,*,*,*,*
2013,ARIZONA,Maricopa,90841,78588000,"BASIS School, Inc.",91055,78588301,BASIS Peoria,Y,487,*,*,21,77,98,580,*,*,58,41,99,567,*,*,65,30,95,582,*,*,6,93,98
2013,ARIZONA,Maricopa,81078,78736000,"BASIS School, Inc.",81079,78736001,BASIS Scottsdale,Y,504,*,*,12,88,99,595,*,*,50,49,99,563,*,*,71,25,96,*,*,*,*,*,*
2013,ARIZONA,Pima,6361,108725000,"BASIS School, Inc.",6065,108725001,BASIS Tucson,Y,471,1,4,25,71,96,562,*,*,63,36,99,546,*,*,77,17,93,*,*,*,*,*,*
2013,ARIZONA,Pima,91309,108737000,"BASIS School, Inc.",91766,108737001,BASIS Tucson North,Y,490,1,3,24,73,97,591,*,*,60,40,99,538,1,10,76,13,89,*,*,*,*,*,*
2013,ARIZONA,Maricopa,91280,78403000,"BASIS Schools, Inc",91343,78403001,BASIS Phoenix,Y,471,1,4,30,65,95,565,*,*,66,33,99,532,1,15,74,11,84,*,*,*,*,*,*
2013,ARIZONA,Yavapai,4481,130326000,Beaver Creek Elementary District,6116,130326101,Beaver Creek School,N,374,22,25,43,10,53,475,3,27,65,5,71,478,20,47,*,*,34,506,17,27,32,24,56
2013,ARIZONA,Maricopa,79983,78972000,"Bell Canyon Charter School, Inc",79507,78972101,Imagine Bell Canyon,Y,388,14,32,39,15,54,490,5,17,71,7,78,493,11,39,49,1,50,505,8,38,40,15,54
2013,ARIZONA,Maricopa,10972,78766000,"Benchmark School, Inc.",78803,78766101,Benchmark School,Y,419,1,8,47,44,91,518,*,*,72,27,99,544,*,*,69,19,88,573,*,*,25,70,95
2013,ARIZONA,Maricopa,4355,78754000,Benjamin Franklin Charter School,5538,78754103,Benjamin Franklin Charter School - Gilbert,Y,410,4,14,39,42,81,509,1,7,75,17,92,530,1,21,63,15,78,523,10,24,35,32,67
2013,ARIZONA,Maricopa,4355,78754000,Benjamin Franklin Charter School,5536,78754101,Benjamin Franklin Charter School - Mesa,Y,407,9,16,37,38,75,509,*,*,69,19,89,504,8,33,56,4,60,516,7,30,37,27,63
2013,ARIZONA,Maricopa,4355,78754000,Benjamin Franklin Charter School,88341,78754104,Benjamin Franklin Charter School - Power,Y,433,6,9,44,41,85,528,1,6,76,17,93,528,2,15,72,11,83,532,5,19,28,48,76
2013,ARIZONA,Maricopa,4355,78754000,Benjamin Franklin Charter School,5537,78754102,Benjamin Franklin Charter School - Queen Creek,Y,417,4,9,46,41,87,510,1,8,73,18,91,527,2,22,68,8,76,534,4,19,37,39,76
2013,ARIZONA,Cochise,79226,20209000,Benson Unified School District,4799,20209201,Benson High School,N,499,16,13,53,18,71,724,*,*,78,17,95,508,1,15,83,1,84,484,33,31,26,10,36
2013,ARIZONA,Cochise,79226,20209000,Benson Unified School District,4794,20209102,Benson Middle School,N,434,10,15,41,34,75,528,2,13,73,12,85,491,10,40,49,1,50,534,7,7,41,45,86
2013,ARIZONA,Cochise,79226,20209000,Benson Unified School District,4793,20209101,Benson Primary School,N,402,1,11,45,43,87,486,*,*,73,15,89,*,*,*,*,*,*,536,*,*,44,39,83
2013,ARIZONA,Cochise,79226,20209000,Benson Unified School District,85879,20209701,San Pedro Valley High School,N,492,15,31,*,*,54,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Cochise,79226,20209000,Benson Unified School District,90775,20209300,San Pedro Valley Online Academy,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,La Paz,4515,150576000,Bicentennial Union High School District,6203,150576201,Salome High School,N,483,39,12,44,5,49,695,*,*,*,*,76,477,10,44,*,*,46,486,42,16,24,18,42
2013,ARIZONA,Cochise,4169,20202000,Bisbee Unified District,4754,20202201,Bisbee High School,N,477,41,26,30,3,33,704,4,21,68,7,75,489,12,31,55,3,58,481,49,18,14,19,33
2013,ARIZONA,Cochise,4169,20202000,Bisbee Unified District,4752,20202103,Greenway Primary School,N,360,16,30,46,8,54,469,3,18,72,7,79,*,*,*,*,*,*,506,18,27,39,16,55
2013,ARIZONA,Cochise,4169,20202000,Bisbee Unified District,4753,20202105,Lowell School,N,398,30,25,36,9,46,512,6,21,64,8,72,484,11,49,38,3,41,495,22,24,27,27,54
2013,ARIZONA,Pima,89871,108501000,Blue Adobe Project,89872,108501101,Sky Islands,Y,490,21,26,47,5,53,701,*,*,*,*,72,491,6,22,*,*,72,526,17,8,25,50,75
2013,ARIZONA,Greenlee,4231,60322000,Blue Elementary District,4908,60322001,Blue Elementary School,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Navajo,4397,90232000,Blue Ridge Unified District,5645,90232101,Blue Ridge Elementary School,N,379,3,19,50,28,78,468,2,12,76,10,86,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Navajo,4397,90232000,Blue Ridge Unified District,5648,90232204,Blue Ridge High School,N,500,26,14,41,20,61,709,1,17,75,6,81,494,5,33,59,3,62,486,39,21,23,17,40
2013,ARIZONA,Navajo,4397,90232000,Blue Ridge Unified District,5647,90232103,Blue Ridge Jr High School,N,442,15,17,34,33,67,530,4,16,72,9,81,492,12,38,50,1,50,527,11,9,33,46,79
2013,ARIZONA,Navajo,4397,90232000,Blue Ridge Unified District,5646,90232102,Blue Ridge Middle School,N,404,13,18,40,29,69,499,5,17,68,11,78,505,7,36,52,5,58,514,12,22,34,33,66
2013,ARIZONA,Maricopa,81041,78745000,Blueprint Education,90158,78745203,Blueprint High School,Y,452,81,17,*,*,2,662,9,60,*,*,31,446,32,57,*,*,11,*,*,*,*,*,*
2013,ARIZONA,Maricopa,81041,78745000,Blueprint Education,81042,78745201,Hope High School,Y,460,62,28,*,*,10,663,14,47,*,*,39,454,18,72,*,*,10,*,*,*,*,*,*
2013,ARIZONA,Maricopa,81041,78745000,Blueprint Education,81182,78745202,Hope High School Online,Y,468,61,12,25,3,27,675,10,44,40,6,46,463,27,37,33,4,37,469,60,12,8,20,28
2013,ARIZONA,Graham,4224,50316000,Bonita Elementary District,4896,50316101,Bonita Elementary School,N,394,9,23,50,18,68,500,2,14,73,12,85,505,7,34,*,*,59,529,*,*,32,36,68
2013,ARIZONA,La Paz,4513,150426000,Bouse Elementary District,6201,150426101,Bouse Elementary School,N,396,32,23,26,19,45,502,3,32,61,3,65,482,18,35,*,*,47,*,*,*,*,*,*
2013,ARIZONA,Cochise,4171,20214000,Bowie Unified District,4758,20214100,Bowie Elementary School,N,353,48,22,*,*,30,456,12,27,58,4,62,463,27,55,*,*,18,*,*,*,*,*,*
2013,ARIZONA,Cochise,4171,20214000,Bowie Unified District,4759,20214200,Bowie High School,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Maricopa,4305,78613000,Boys & Girls Clubs of the East Valley dba Mesa Arts Academy,5470,78613101,Mesa Arts Academy,Y,419,6,13,49,32,81,512,1,9,85,6,91,494,9,35,54,1,55,535,8,12,33,47,80
2013,ARIZONA,Maricopa,81097,78746000,"Bradley Academy of Excellence, Inc.",81098,78746101,Bradley Academy of Excellence,Y,386,22,28,39,12,51,492,4,23,67,7,73,498,7,38,54,1,55,499,28,25,35,12,47
2013,ARIZONA,Maricopa,4362,78762000,"Bright Beginnings School, Inc.",91803,78762103,Bright Beginnings Middle School,Y,426,4,14,52,31,83,537,*,*,84,14,98,537,*,*,83,11,94,*,*,*,*,*,*
2013,ARIZONA,Maricopa,4362,78762000,"Bright Beginnings School, Inc.",5550,78762101,Bright Beginnings School #1,Y,416,2,5,43,51,94,511,*,*,63,33,96,*,*,*,*,*,*,545,5,8,42,45,88
2013,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,81110,70433102,Bales Elementary School,N,395,17,24,37,23,59,487,5,23,66,6,72,481,14,50,35,1,37,499,16,16,38,30,68
2013,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,87473,70433109,Buckeye Elementary School,N,390,24,23,36,17,53,483,7,29,60,4,64,480,15,52,31,2,33,484,29,33,29,9,38
2013,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,90341,70433107,Inca Elementary School,N,389,24,24,36,16,52,490,7,22,65,6,71,477,15,56,28,1,29,493,26,28,30,16,46
2013,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,89572,70433104,Steven R. Jasinski Elementary School,N,380,25,27,38,10,48,480,7,28,59,6,65,475,18,54,*,*,29,489,27,26,31,16,47
2013,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,87471,70433105,Sundance Elementary,N,387,22,23,40,16,56,484,5,24,66,5,71,481,14,48,36,1,37,502,17,28,26,30,55
2013,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,88398,70433103,Westpark Elementary School,N,411,15,12,42,31,73,506,3,16,70,12,81,498,11,33,55,2,56,530,7,18,34,42,75
2013,ARIZONA,Maricopa,4284,70501000,Buckeye Union High School District,5424,70501201,Buckeye Union High School,N,480,26,18,43,13,56,685,3,17,73,6,80,496,9,28,58,5,63,476,42,15,19,23,42
2013,ARIZONA,Maricopa,4284,70501000,Buckeye Union High School District,91826,70501205,BUHSD Institute of Online Learning,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Maricopa,4284,70501000,Buckeye Union High School District,79376,70501202,Estrella Foothills High School,N,502,24,13,40,23,63,714,1,17,76,5,82,505,6,23,67,5,71,510,28,14,23,35,58
2013,ARIZONA,Maricopa,4284,70501000,Buckeye Union High School District,89573,70501204,Youngker High School,N,492,32,17,38,13,51,707,2,17,78,3,82,499,4,29,67,1,68,487,46,13,22,19,41
2013,ARIZONA,Mohave,4378,80415000,Bullhead City School District,5587,80415130,Bullhead City Jr High School,N,412,17,20,43,19,63,498,6,20,70,5,74,478,19,45,35,1,36,485,18,27,29,26,55
2013,ARIZONA,Mohave,4378,80415000,Bullhead City School District,5583,80415103,Coyote Canyon School,N,356,13,29,43,15,58,446,5,24,67,5,72,476,18,52,29,2,30,483,17,30,34,18,52
2013,ARIZONA,Mohave,4378,80415000,Bullhead City School District,5584,80415105,Desert Valley School,N,367,12,27,44,17,61,459,6,23,68,3,71,489,9,43,*,*,48,501,13,26,40,22,61
2013,ARIZONA,Mohave,4378,80415000,Bullhead City School District,5585,80415107,Diamondback Elementary School,N,395,10,15,44,30,74,488,3,13,71,13,84,495,8,40,50,2,52,548,1,14,28,57,85
2013,ARIZONA,Mohave,4378,80415000,Bullhead City School District,6048,80415110,Fox Creek Jr High School,N,421,20,21,39,20,59,518,3,22,68,7,75,497,8,39,49,4,53,517,13,16,35,37,72
2013,ARIZONA,Mohave,4378,80415000,Bullhead City School District,79655,80415104,Sunrise Elementary,N,379,11,23,37,28,66,476,3,20,62,15,77,501,5,33,61,2,62,522,9,23,34,34,68
2013,ARIZONA,Maricopa,90328,78565000,"CAFA, Inc. dba Learning Foundation and Performing Arts Alta Mesa",88290,78565001,Learning Foundation and Performing Arts Alta Mesa,Y,423,18,22,42,18,61,541,1,16,76,8,83,495,4,38,*,*,58,521,12,12,42,33,75
2013,ARIZONA,Maricopa,90327,78564000,"CAFA, Inc. dba Learning Foundation and Performing Arts Gilbert",88289,78564001,Learning Foundation and Performing Arts Gilbert,Y,418,16,25,42,17,59,545,1,11,77,11,88,501,6,38,54,2,56,514,19,21,28,32,60
2013,ARIZONA,Maricopa,79971,98749000,"CAFA, Inc. dba Learning Foundation Performing Arts School",81102,98749002,Learning Foundation,Y,391,11,17,54,19,72,497,4,7,81,7,89,506,*,*,*,*,64,523,8,8,58,25,83
2013,ARIZONA,Maricopa,79055,78909000,Calibre Academy,91172,78909104,Calibre Academy of Glendale,Y,394,3,26,48,23,71,499,*,*,73,16,89,501,4,43,50,4,54,*,*,*,*,*,*
2013,ARIZONA,Maricopa,79055,78909000,Calibre Academy,80463,78909102,Calibre Academy Surprise,Y,403,11,21,49,20,68,510,1,10,79,10,89,513,*,*,63,5,68,530,5,14,43,38,81
2013,ARIZONA,Maricopa,79055,78909000,Calibre Academy,90819,78909103,Taylion Virtual Academy of Arizona,Y,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Maricopa,78888,78768000,"Cambridge Academy  East,  Inc",78889,78768101,Cambridge Academy East,Y,410,4,20,39,37,77,506,1,8,78,13,91,514,2,25,70,3,73,547,*,*,48,37,85
2013,ARIZONA,Maricopa,78888,78768000,"Cambridge Academy  East,  Inc",90325,78768102,Cambridge Academy East,Y,412,10,21,42,27,69,517,1,9,75,15,89,512,4,27,62,7,69,529,9,13,42,36,78
2013,ARIZONA,Maricopa,79905,78959000,"Camelback Education, Inc",79906,78959001,Camelback Academy,Y,381,15,33,39,13,52,485,3,23,68,6,74,499,7,36,53,5,58,501,14,24,40,22,62
2013,ARIZONA,Yavapai,4470,130228000,Camp Verde Unified District,6098,130228101,Camp Verde Elementary School,N,365,14,32,39,15,54,466,3,20,68,8,76,480,9,59,31,1,32,492,18,37,34,10,45
2013,ARIZONA,Yavapai,4470,130228000,Camp Verde Unified District,6100,130228203,Camp Verde High School,N,471,27,20,45,8,53,673,2,15,76,6,82,488,12,31,56,1,57,472,36,21,26,18,44
2013,ARIZONA,Yavapai,4470,130228000,Camp Verde Unified District,6099,130228102,Camp Verde Middle School,N,416,18,20,46,16,62,510,3,23,69,6,75,485,14,42,43,1,44,497,18,14,32,36,67
2013,ARIZONA,Yavapai,4470,130228000,Camp Verde Unified District,84659,130228304,South Verde Middle High,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Yavapai,90136,138771000,Camp Verde Unified School District dba South Verde Technology Magnet,90137,138771001,South Verde Technology Magnet,Y,479,41,18,36,5,41,700,*,*,62,5,67,485,4,50,*,*,46,449,67,13,13,7,20
2013,ARIZONA,Maricopa,89758,78534000,"Candeo Schools, Inc.",89759,78534001,Candeo Peoria,Y,432,*,*,40,56,96,528,*,*,63,36,98,552,*,*,75,17,92,543,*,*,51,43,93
2013,ARIZONA,Yavapai,4484,130350000,Canon Elementary District,6119,130350101,Canon School,N,391,20,37,32,10,43,495,6,22,69,4,72,482,8,58,*,*,34,508,17,20,47,17,63
2013,ARIZONA,Pima,81029,108715000,"Canyon Rose Academy, Inc.",81030,108715201,Canyon Rose Academy,Y,461,68,19,13,1,13,680,7,37,55,1,56,463,24,39,*,*,37,455,72,15,10,3,13
2013,ARIZONA,Pima,78858,108777000,"Carden of Tucson, Inc.",78859,108777101,Carden of Tucson,Y,417,12,11,37,40,77,513,4,11,68,17,85,502,5,33,*,*,62,547,8,8,31,54,85
2013,ARIZONA,Navajo,4400,98745000,"Career Development, Inc.",5652,98745204,Northern AZ Academy for Career Dev. - Taylor,Y,471,55,18,24,3,27,673,11,39,46,4,50,456,22,58,*,*,19,454,67,17,8,8,17
2013,ARIZONA,Navajo,4400,98745000,"Career Development, Inc.",5650,98745201,Northern AZ Academy for Career Dev. - Winslow,Y,472,41,27,*,*,32,692,*,*,*,*,78,464,20,40,*,*,40,*,*,*,*,*,*
2013,ARIZONA,Maricopa,79047,78524000,Career Success Schools,80430,78524203,Career Success High School - Glendale,Y,457,76,22,*,*,2,666,8,44,*,*,47,452,23,62,*,*,15,*,*,*,*,*,*
2013,ARIZONA,Maricopa,79047,78524000,Career Success Schools,79129,78524201,Career Success High School - Main Campus,Y,457,75,16,6,2,8,671,6,51,42,1,43,451,23,56,*,*,21,*,*,*,*,*,*
2013,ARIZONA,Maricopa,79047,78524000,Career Success Schools,81126,78524205,Career Success High School - Robert L. Duffy,Y,464,58,20,*,*,21,664,12,50,*,*,38,453,14,73,*,*,13,439,88,4,4,4,8
2013,ARIZONA,Maricopa,79047,78524000,Career Success Schools,80025,78524202,Career Success Jr/Sr High School - North Phoenix,Y,455,77,12,*,*,11,671,16,47,*,*,37,469,10,66,*,*,24,446,72,11,*,*,17
2013,ARIZONA,Maricopa,79047,78524000,Career Success Schools,80050,78524001,Career Success School -- Sage Campus,Y,363,40,28,27,5,31,468,6,44,49,1,50,474,23,45,*,*,32,473,40,46,11,3,14
2013,ARIZONA,Yuma,80001,148761000,Carpe Diem Collegiate High School,80002,148761201,Carpe Diem Collegiate High School dba Carpe Diem e-Learning Community,Y,461,15,18,44,23,68,592,2,19,73,7,79,498,4,34,*,*,62,502,26,13,35,26,61
2013,ARIZONA,Yuma,80001,148761000,Carpe Diem Collegiate High School,89656,148761202,iSchool2020,Y,466,15,31,31,23,54,593,*,*,77,8,85,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,79283,70483122,Bret R. Tarver,N,387,8,25,44,24,68,474,3,27,63,7,70,492,7,50,41,2,43,485,31,40,21,7,29
2013,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5398,70483101,Cartwright School,N,393,17,24,40,19,59,478,5,27,64,4,68,480,18,48,32,2,34,475,32,37,23,7,30
2013,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5405,70483108,Charles W. Harris School,N,392,18,27,42,13,55,483,6,29,62,2,64,479,16,48,35,1,36,482,32,38,25,5,30
2013,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5406,70483109,Desert Sands Middle School,N,417,22,20,37,21,58,504,6,23,65,5,71,484,16,41,42,1,43,496,24,25,29,22,51
2013,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5411,70483114,Estrella Middle School,N,418,20,21,39,20,59,509,5,19,71,5,76,481,19,43,37,1,38,502,17,21,33,29,62
