Fiscal Year,State,County,Local Education Agency (LEA) Entity ID,Local Education Agency (LEA) CTDS Number,Local Education Agency (LEA) Name,School Entity ID,School CTDS Number,School Name,Charter School,Math Mean Scale Score,Math Percent Falls Far Below,Math Percent Approaches,Math Percent Meets,Math Percent Exceeds,Math Percent Passing,Reading Mean Scale Score,Reading Percent  Falls Far Below,Reading Percent  Approaches,Reading Percent  Meets,Reading Percent  Exceeds,Reading Percent  Passing,Writing Mean Scale Score,Writing Percent  Falls Far Below,Writing Percent  Approaches,Writing Percent  Meets,Writing Percent  Exceeds,Writing Percent  Passing,Science Mean Scale Score,Science Percent  Falls Far Below,Science Percent  Approaches,Science Percent  Meets,Science Percent  Exceeds,Science Percent  Passing
2012,ARIZONA,Navajo,79973,98750000,"Founding Fathers Academies, Inc",79974,98750001,Jefferson Academy of Advanced Learning,Y,363,48,30,18,4,22,474,10,41,46,3,49,455,39,37,22,2,24,464,41,24,22,14,35
2012,ARIZONA,Maricopa,4356,78755000,Fountain Hills Charter School,5539,78755101,Fountain Hills Charter School,Y,412,7,15,41,37,79,513,*,*,76,19,95,515,*,*,*,*,70,577,4,8,8,79,88
2012,ARIZONA,Maricopa,4247,70298000,Fountain Hills Unified District,5167,70298205,Fountain Hills High School,N,501,25,13,40,23,62,723,3,11,65,22,86,520,3,15,76,6,82,527,19,14,24,44,68
2012,ARIZONA,Maricopa,4247,70298000,Fountain Hills Unified District,5166,70298104,Fountain Hills Middle School,N,434,14,18,41,27,68,538,2,11,75,13,87,514,5,26,60,9,69,530,10,10,31,50,81
2012,ARIZONA,Maricopa,4247,70298000,Fountain Hills Unified District,5164,70298101,Four Peaks Elementary School,N,405,7,15,38,40,78,504,2,10,66,22,88,522,6,19,68,8,75,537,4,13,34,49,83
2012,ARIZONA,Maricopa,4247,70298000,Fountain Hills Unified District,5165,70298102,McDowell Mountain Elementary School,N,382,4,20,42,34,77,472,3,12,65,20,85,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Maricopa,4273,70445000,Fowler Elementary District,5351,70445101,Fowler Elementary School,N,397,10,16,40,34,74,477,5,22,64,10,73,487,11,47,42,1,43,501,18,29,39,14,53
2012,ARIZONA,Maricopa,4273,70445000,Fowler Elementary District,5353,70445103,Santa Maria Middle School,N,415,22,21,38,19,57,512,5,20,69,6,75,486,15,45,38,1,40,501,21,23,30,26,56
2012,ARIZONA,Maricopa,4273,70445000,Fowler Elementary District,80315,70445104,Sun Canyon School,N,376,12,26,45,16,61,466,7,28,62,4,65,479,11,49,*,*,41,492,28,28,30,13,43
2012,ARIZONA,Maricopa,4273,70445000,Fowler Elementary District,5352,70445102,Sunridge Elementary School,N,374,16,23,45,16,62,464,6,29,60,5,65,473,11,57,31,1,32,492,28,26,34,13,47
2012,ARIZONA,Maricopa,4273,70445000,Fowler Elementary District,87521,70445107,Tuscano Elementary School,N,361,11,21,37,31,68,443,4,25,57,14,71,484,12,45,41,3,43,481,26,23,26,25,51
2012,ARIZONA,Maricopa,4273,70445000,Fowler Elementary District,80915,70445105,Western Valley Elementary School,N,383,10,24,41,25,66,471,3,23,63,10,73,491,5,49,45,1,46,494,20,30,26,25,51
2012,ARIZONA,Maricopa,4273,70445000,Fowler Elementary District,80916,70445106,Western Valley Middle School,N,409,31,23,33,13,46,507,7,23,66,5,70,484,19,39,41,1,42,493,24,26,37,14,51
2012,ARIZONA,Yavapai,4495,138751000,"Franklin Phonetic Primary School, Inc.",6140,138751001,Franklin Phonetic Primary School,Y,423,3,14,40,43,84,519,1,6,75,18,93,531,2,18,65,15,80,537,5,9,30,56,86
2012,ARIZONA,Coconino,4195,30206000,Fredonia-Moccasin Unified District,4826,30206101,Fredonia Elementary School,N,383,32,25,33,10,43,485,16,21,58,4,62,474,25,40,33,3,36,494,37,21,16,26,42
2012,ARIZONA,Coconino,4195,30206000,Fredonia-Moccasin Unified District,4828,30206203,Fredonia High School,N,496,23,18,50,9,59,714,*,*,71,6,76,470,10,43,*,*,48,516,14,21,50,14,64
2012,ARIZONA,Maricopa,89506,78528000,"Freedom Academy, Inc.",80472,78528101,Freedom Academy,Y,421,4,17,48,31,79,520,1,9,76,14,89,539,2,10,76,12,88,541,7,11,27,55,82
2012,ARIZONA,Maricopa,89506,78528000,"Freedom Academy, Inc.",90272,78528102,Freedom Academy North,Y,431,7,18,27,48,75,519,3,9,63,25,88,515,2,22,69,6,76,554,8,8,21,63,83
2012,ARIZONA,Maricopa,4303,78611000,"Friendly House, Inc.",6036,78611001,Friendly House Academia Del Pueblo Elem,Y,382,23,24,40,12,53,473,8,27,61,4,65,480,14,52,*,*,34,469,29,34,29,8,37
2012,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,6187,140432105,Arizona Desert Elementary,N,371,19,26,37,18,55,451,12,34,51,3,54,471,25,41,*,*,34,448,36,35,25,4,29
2012,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,79724,140432106,Cesar Chavez Elementary,N,372,23,25,40,12,52,463,11,31,55,3,58,478,17,45,37,2,38,466,43,30,25,2,27
2012,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,81096,140432108,Desert View Elementary,N,394,11,22,40,27,67,474,7,24,61,7,69,499,13,31,52,5,57,474,41,23,25,12,36
2012,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,81106,140432109,Ed Pastor Elementary 4,N,372,5,27,48,21,68,463,2,19,71,8,79,503,1,39,58,1,60,497,22,30,35,13,48
2012,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,6183,140432101,Gadsden Elementary School,N,380,15,24,37,23,60,454,12,32,53,3,56,474,22,43,34,1,35,452,50,27,*,*,23
2012,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,6184,140432102,Rio Colorado Elementary School,N,360,25,30,32,13,45,449,15,32,50,4,54,479,18,39,*,*,43,456,45,27,24,5,28
2012,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,6185,140432103,San Luis Middle School,N,408,44,18,26,12,38,495,13,38,48,1,49,474,30,33,35,1,36,488,38,21,26,15,42
2012,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,81105,140432107,Southwest Jr. High School,N,413,37,17,30,16,46,503,10,29,59,2,61,483,19,41,38,2,40,481,37,24,26,13,39
2012,ARIZONA,Apache,4157,10220000,Ganado Unified School District,4728,10220204,Ganado High School,N,445,54,25,19,2,21,634,8,38,*,*,54,466,15,51,*,*,35,442,60,20,16,4,20
2012,ARIZONA,Apache,4157,10220000,Ganado Unified School District,4726,10220102,Ganado Intermediate School,N,368,28,36,30,7,36,476,5,30,64,2,66,491,9,42,49,1,50,499,22,27,38,14,51
2012,ARIZONA,Apache,4157,10220000,Ganado Unified School District,4727,10220103,Ganado Middle School,N,415,32,26,32,10,42,503,7,36,56,1,57,476,22,48,27,2,30,502,23,27,32,18,50
2012,ARIZONA,Apache,4157,10220000,Ganado Unified School District,4725,10220101,Ganado Primary School,N,349,9,41,44,7,50,446,4,28,65,3,68,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Maricopa,78997,78679000,"GAR, LLC dba Student Choice High School",79022,78679101,Student Choice High School,Y,459,80,10,*,*,10,675,6,51,*,*,43,456,16,67,*,*,16,434,82,12,*,*,6
2012,ARIZONA,Maricopa,78997,78679000,"GAR, LLC dba Student Choice High School",90737,78679102,Student Choice High School,Y,478,53,7,33,7,40,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Maricopa,78997,78679000,"GAR, LLC dba Student Choice High School",90738,78679103,Student Choice High School Tatum Campus,Y,488,35,18,41,6,47,678,8,42,*,*,50,472,20,33,*,*,47,*,*,*,*,*,*
2012,ARIZONA,Maricopa,6372,78774000,"Gem Charter School, Inc.",6045,78774001,Gem Charter School,Y,359,32,21,42,5,47,465,11,26,58,5,63,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Maricopa,4332,78708000,"Genesis Program, Inc.",5504,78708201,Genesis Academy,Y,462,57,36,*,*,7,688,5,26,*,*,68,465,12,62,*,*,26,431,82,9,5,5,9
2012,ARIZONA,Maricopa,4238,70224000,Gila Bend Unified District,5018,70224001,Gila Bend Elementary,N,362,46,29,20,5,25,467,11,35,51,2,53,464,33,43,*,*,23,479,40,29,25,5,31
2012,ARIZONA,Maricopa,4238,70224000,Gila Bend Unified District,5019,70224002,Gila Bend High School,N,462,55,15,27,3,30,675,3,35,61,2,62,470,18,35,*,*,46,439,62,21,12,6,18
2012,ARIZONA,Gila,87600,40149000,Gila County Regional School District,90038,40149003,Biyaagozhoo Center,N,423,*,*,*,*,20,627,19,31,*,*,50,458,7,64,*,*,29,*,*,*,*,*,*
2012,ARIZONA,Gila,87600,40149000,Gila County Regional School District,87602,40149001,Globe Education Center,N,444,86,7,*,*,7,653,13,55,*,*,32,447,39,30,*,*,30,*,*,*,*,*,*
2012,ARIZONA,Gila,87600,40149000,Gila County Regional School District,87603,40149002,Payson Education Center,N,471,46,18,*,*,36,696,*,*,*,*,69,477,22,22,*,*,56,*,*,*,*,*,*
2012,ARIZONA,Maricopa,90333,78570000,Gilbert Arts Academy Public Charter Elementary School,89866,78570001,Gilbert Arts Academy,Y,387,10,24,43,24,66,501,1,14,66,19,85,516,*,*,69,3,72,523,5,10,65,20,85
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,79181,70241161,Ashland Elementary,N,411,5,15,43,36,80,512,*,*,69,22,91,524,4,22,66,9,74,541,5,15,33,48,80
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,79630,70241162,Augusta Ranch Elementary,N,404,6,14,45,36,80,505,1,9,67,23,90,530,4,18,65,13,77,535,4,18,31,47,77
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,79145,70241160,Boulder Creek Elementary,N,406,8,20,40,32,72,504,1,13,70,15,85,514,6,28,61,5,66,521,10,25,31,34,65
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5030,70241147,Burk Elementary School,N,380,10,20,43,27,70,477,4,11,72,12,85,522,7,18,66,9,75,508,15,29,29,27,56
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,90124,70241214,Campo Verde High School,N,521,12,8,44,36,80,735,1,7,70,22,92,527,1,12,80,7,87,528,18,12,23,46,69
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,79829,70241163,Canyon Rim Elem,N,408,4,15,49,32,81,502,1,12,73,15,87,521,4,25,60,12,71,532,6,12,42,39,81
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5041,70241230,Canyon Valley High School,N,463,64,17,*,*,20,679,5,47,*,*,48,460,20,51,*,*,29,441,73,16,6,4,10
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,85884,70241130,Canyon Valley Junior High School,N,382,74,17,*,*,9,476,37,35,*,*,28,465,29,50,*,*,21,474,52,17,23,8,31
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,79144,70241159,Carol Rae Ranch Elementary,N,412,6,13,40,42,82,513,2,6,71,21,92,531,3,16,68,13,81,542,6,13,32,49,81
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,79823,70241213,Desert Ridge High,N,497,21,13,45,20,66,708,3,14,70,13,83,506,6,19,71,4,75,505,26,19,24,32,56
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,79629,70241124,Desert Ridge Jr. High,N,441,14,14,41,31,72,541,3,8,76,13,89,520,5,21,65,9,74,531,8,6,31,55,86
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5038,70241156,Finley Farms Elementary,N,402,5,16,44,35,80,501,2,10,70,19,89,529,3,20,64,14,78,533,2,13,45,40,85
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,89606,70241234,Gilbert Classical Academy High School,N,*,*,*,*,*,*,*,*,*,*,*,*,547,*,*,84,14,98,*,*,*,*,*,*
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,89605,70241134,Gilbert Classical Academy Jr.,N,502,2,3,30,65,95,578,*,*,74,26,99,535,*,*,80,8,88,587,*,*,8,91,99
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5023,70241140,Gilbert Elementary School,N,398,11,20,39,30,69,497,4,16,63,16,80,513,11,19,62,7,70,518,12,26,32,31,62
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,91209,70241235,Gilbert Global Academy High School,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5039,70241210,Gilbert High School,N,511,13,14,46,26,72,723,1,9,74,15,90,517,3,13,80,4,84,506,27,15,26,32,58
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5020,70241120,Gilbert Junior High School,N,424,20,16,32,31,64,517,5,14,74,8,82,501,12,30,53,5,58,507,12,10,35,43,78
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5024,70241141,Greenfield Elementary School,N,409,5,13,43,40,83,508,2,7,70,22,92,530,2,13,74,10,84,523,10,14,27,49,75
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5022,70241122,Greenfield Junior High School,N,442,10,14,37,39,76,535,2,9,76,13,89,511,5,35,53,7,60,523,5,9,30,55,86
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5033,70241150,Harris Elementary School,N,393,10,21,43,26,69,491,2,16,69,13,82,504,9,32,55,4,59,512,11,31,33,25,58
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5040,70241211,Highland High School,N,525,9,7,42,41,83,733,1,6,69,24,93,526,3,8,83,7,90,517,21,15,26,39,64
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,6006,70241123,Highland Jr High School,N,452,14,11,35,40,75,543,4,8,75,13,88,528,5,23,59,14,73,531,9,11,29,51,79
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,88401,70241166,Highland Park Elementary,N,412,4,12,40,44,84,507,*,*,66,26,92,531,2,17,66,14,80,533,1,12,42,45,87
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5029,70241146,Houston Elementary School,N,391,10,21,41,29,69,494,2,11,69,17,87,514,9,25,58,8,66,495,11,11,46,33,79
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5028,70241145,Islands Elementary School,N,390,7,21,45,26,72,487,4,12,73,11,84,515,9,20,61,10,72,516,10,16,43,31,74
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,87533,70241165,Meridian,N,405,7,13,47,33,80,503,2,9,72,17,89,527,4,19,65,12,77,520,5,17,43,35,78
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5032,70241149,Mesquite Elementary School,N,403,7,21,40,31,71,508,1,11,70,19,88,508,8,27,60,5,65,534,14,11,24,51,75
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,6007,70241212,Mesquite High School,N,502,20,14,39,27,66,709,3,12,73,12,85,506,6,20,71,3,74,500,27,17,25,31,55
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5021,70241121,Mesquite Jr High School,N,438,18,12,39,31,70,533,5,13,73,9,82,501,9,36,52,3,55,527,11,11,25,53,78
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5026,70241143,Neely Traditional Academy,N,431,1,6,38,56,94,532,*,*,57,40,97,562,1,5,66,29,95,568,1,3,20,76,96
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,78918,70241157,Oak Tree Elementary,N,400,12,17,42,29,71,502,3,13,68,17,85,505,6,28,61,5,66,525,8,32,19,41,60
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5025,70241142,Patterson Elementary School,N,391,6,19,43,31,74,493,2,10,66,22,88,532,2,21,64,14,77,524,5,16,44,35,80
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5027,70241144,Pioneer Elementary School,N,408,3,13,46,38,84,500,2,9,71,19,90,527,3,22,62,14,76,521,4,17,39,39,79
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5034,70241151,Playa del Rey Elementary School,N,410,5,15,41,38,79,509,2,10,66,22,89,525,4,21,62,13,75,530,8,18,37,37,74
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,89594,70241167,Quartz Hill Elementary,N,425,3,7,38,53,90,524,*,*,66,29,95,548,1,11,72,17,89,540,7,8,34,51,85
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,78919,70241158,Settlers Point Elementary,N,402,9,15,45,31,76,502,2,11,72,15,87,514,5,27,62,6,68,526,7,20,38,36,73
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5036,70241154,Sonoma Ranch Elementary School,N,414,6,13,40,40,81,514,2,8,65,25,90,520,2,22,72,4,76,541,5,13,41,42,83
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,85847,70241125,South Valley Jr. High,N,458,11,11,34,45,78,551,2,8,74,15,89,518,5,26,61,8,69,538,7,9,26,58,84
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,81145,70241164,Spectrum Elementary,N,387,7,16,48,29,78,482,1,11,71,17,88,512,4,24,68,5,73,534,5,13,38,45,82
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5037,70241155,Superstition Springs Elementary,N,395,10,20,43,27,70,504,1,13,69,17,86,513,4,28,61,7,68,513,10,26,40,24,64
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5035,70241152,Towne Meadows Elementary School,N,403,11,17,40,33,73,505,3,12,65,20,85,532,5,15,65,14,79,528,12,15,38,35,73
2012,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5031,70241148,Val Vista Lakes Elementary School,N,408,6,9,49,36,85,507,1,7,71,22,92,530,5,16,68,12,80,523,8,11,35,46,81
2012,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5340,70440109,Bicentennial North School,N,399,22,23,35,20,55,492,8,25,62,5,67,491,12,39,47,2,49,507,17,21,33,30,63
2012,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5343,70440112,Bicentennial South School,N,365,10,24,45,20,66,448,6,26,64,5,68,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5342,70440111,Challenger Middle School,N,389,36,21,29,14,43,482,14,29,54,3,57,473,24,41,33,1,34,492,28,28,26,17,43
2012,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,79782,70440115,Coyote Ridge,N,397,22,22,35,20,55,494,6,21,65,8,73,505,8,35,51,6,57,505,18,18,36,28,64
2012,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5345,70440114,Desert Garden Elementary School,N,361,12,28,40,21,60,443,11,25,60,4,64,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,79815,70440116,Desert Spirit,N,376,28,25,33,14,47,470,7,28,62,3,64,485,14,42,42,2,44,492,25,19,30,26,56
2012,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5344,70440113,Discovery School,N,407,16,19,40,26,65,501,6,18,69,8,77,500,8,33,57,2,59,511,17,19,35,29,64
2012,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5337,70440106,Don Mensendick School,N,390,33,24,31,13,44,487,9,31,57,3,60,475,21,45,*,*,33,497,30,20,29,21,50
2012,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5339,70440108,Glendale American School,N,384,30,23,34,13,47,484,9,27,60,3,64,477,20,41,*,*,39,504,23,23,32,23,55
2012,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5332,70440101,Glendale Landmark Middle School,N,380,32,24,34,10,44,482,10,26,60,3,63,474,25,41,33,1,34,484,37,22,25,15,41
2012,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5338,70440107,Glenn F Burton School,N,387,20,22,36,22,58,471,7,27,61,5,66,483,19,43,35,3,38,479,23,21,34,23,57
2012,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5334,70440103,Harold W Smith School,N,373,37,26,28,9,37,471,14,33,51,2,53,464,26,49,*,*,25,488,33,24,27,15,42
2012,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5341,70440110,Horizon School,N,406,15,20,40,24,65,502,4,16,70,9,80,503,12,31,49,8,57,522,8,11,41,40,81
2012,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5333,70440102,Isaac E Imes School,N,379,32,25,33,10,43,477,12,28,56,4,59,474,22,49,27,2,29,500,29,20,33,17,51
2012,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5335,70440104,Melvin E Sine School,N,387,29,23,34,14,48,480,12,25,59,4,62,469,23,49,*,*,28,502,25,25,27,24,51
2012,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,79816,70440117,Sunset Vista,N,387,28,23,31,17,49,484,12,23,60,5,65,477,20,47,32,1,33,502,28,18,26,29,54
2012,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5336,70440105,William C Jack School,N,359,9,28,48,15,63,439,5,36,55,5,59,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Maricopa,89829,78540000,Glendale Preparatory Academy,89830,78540101,Great Hearts Academies - Glendale Prep,Y,483,1,5,33,61,94,*,*,*,*,*,*,556,1,5,68,27,94,579,*,*,17,81,98
2012,ARIZONA,Maricopa,4285,70505000,Glendale Union High School District,5431,70505206,Apollo High School,N,494,26,17,43,14,57,703,3,21,67,9,76,504,8,22,65,5,70,508,25,18,24,33,57
2012,ARIZONA,Maricopa,4285,70505000,Glendale Union High School District,5429,70505204,Cortez High School,N,480,36,16,38,10,48,684,8,27,59,6,65,481,14,35,48,3,51,488,37,13,24,26,50
2012,ARIZONA,Maricopa,4285,70505000,Glendale Union High School District,5426,70505201,Glendale High School,N,475,38,20,34,8,42,678,6,30,59,5,63,482,12,36,51,2,52,477,38,17,21,24,45
2012,ARIZONA,Maricopa,4285,70505000,Glendale Union High School District,5433,70505208,Greenway High School,N,497,22,12,40,26,66,707,3,13,69,15,84,509,8,20,67,6,73,509,18,14,26,42,68
2012,ARIZONA,Maricopa,4285,70505000,Glendale Union High School District,5434,70505209,Independence High School,N,480,36,17,38,9,47,686,6,27,64,3,67,490,12,29,56,3,59,506,23,18,25,33,59
2012,ARIZONA,Maricopa,4285,70505000,Glendale Union High School District,5435,70505210,Metrocenter Academy,N,458,76,12,*,*,12,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Maricopa,4285,70505000,Glendale Union High School District,5430,70505205,Moon Valley High School,N,499,25,14,41,19,61,706,3,18,73,7,80,505,5,25,66,4,70,514,19,15,31,35,66
2012,ARIZONA,Maricopa,4285,70505000,Glendale Union High School District,5427,70505202,Sunnyslope High School,N,508,19,11,40,30,70,712,3,13,69,15,84,516,4,18,71,7,78,525,16,13,23,48,71
2012,ARIZONA,Maricopa,4285,70505000,Glendale Union High School District,5432,70505207,Thunderbird High School,N,497,25,12,44,19,63,703,4,19,68,10,78,496,9,27,60,4,64,512,23,14,26,37,63
2012,ARIZONA,Maricopa,4285,70505000,Glendale Union High School District,5428,70505203,Washington High School,N,485,32,20,37,10,47,694,4,28,63,5,68,488,11,33,54,2,56,491,35,21,20,25,45
2012,ARIZONA,Maricopa,4324,78663000,Global Renaissance Academy of Distinguished Education,5494,78663007,Grand Canyon College Preparatory Charter School,Y,448,22,16,34,28,62,572,4,11,68,18,86,498,5,34,56,5,61,531,22,15,15,48,63
2012,ARIZONA,Gila,4208,40201000,Globe Unified District,4854,40201003,Copper Rim Elementary School,N,355,17,26,41,15,57,440,6,36,54,5,59,*,*,*,*,*,*,472,33,25,30,12,42
2012,ARIZONA,Gila,4208,40201000,Globe Unified District,4855,40201004,Globe High School,N,459,48,19,27,6,33,663,11,24,57,8,65,478,16,40,38,6,44,449,56,18,16,11,26
2012,ARIZONA,Gila,4208,40201000,Globe Unified District,85831,40201105,High Desert Middle School,N,391,33,24,31,11,43,494,6,27,64,3,67,478,19,51,28,2,30,486,21,22,31,26,57
2012,ARIZONA,Coconino,4194,30204000,Grand Canyon Unified District,4824,30204001,Grand Canyon Elementary,N,379,29,31,32,8,40,486,3,32,61,4,65,472,30,41,26,3,30,506,28,21,21,31,51
2012,ARIZONA,Coconino,4194,30204000,Grand Canyon Unified District,4825,30204002,Grand Canyon High School,N,478,52,24,17,7,24,703,*,*,75,5,80,491,4,25,*,*,71,507,26,16,21,37,58
2012,ARIZONA,Pinal,90894,118709000,Graysmark Schools Corporation,91147,118709001,Holsteiner Agricultural School,Y,394,15,20,35,30,65,480,5,30,50,15,65,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Pima,10974,108770000,Great Expectations Academy,78808,108770101,Great Expectations Academy,Y,400,13,23,40,24,65,507,1,13,72,14,86,505,5,37,54,4,58,529,7,18,35,40,75
2012,ARIZONA,Pima,79500,108789000,"Griffin Foundation, Inc. The",79512,108789101,Children Reaching for the Sky Preparatory,Y,372,8,30,54,8,62,476,2,15,78,5,83,502,*,*,*,*,69,522,12,18,39,30,70
2012,ARIZONA,Pima,79500,108789000,"Griffin Foundation, Inc. The",90470,108789102,Future Investment Middle School,Y,397,40,32,21,7,28,513,5,21,70,5,75,482,15,48,*,*,37,517,4,32,36,28,64
2012,ARIZONA,Pima,6369,108726000,Ha:san Educational Services,5872,108726001,Ha:san Preparatory & Leadership School,Y,457,72,19,*,*,8,673,16,40,43,1,44,458,26,47,*,*,27,441,77,10,*,*,13
