Fiscal Year,State,County,Local Education Agency (LEA) Entity ID,Local Education Agency (LEA) CTDS Number,Local Education Agency (LEA) Name,School Entity ID,School CTDS Number,School Name,Charter School,Math Mean Scale Score,Math Percent Falls Far Below,Math Percent Approaches,Math Percent Meets,Math Percent Exceeds,Math Percent Passing,Reading Mean Scale Score,Reading Percent  Falls Far Below,Reading Percent  Approaches,Reading Percent  Meets,Reading Percent  Exceeds,Reading Percent  Passing,Writing Mean Scale Score,Writing Percent  Falls Far Below,Writing Percent  Approaches,Writing Percent  Meets,Writing Percent  Exceeds,Writing Percent  Passing,Science Mean Scale Score,Science Percent  Falls Far Below,Science Percent  Approaches,Science Percent  Meets,Science Percent  Exceeds,Science Percent  Passing
2014,ARIZONA,Santa Cruz,4458,120235000,Santa Cruz Valley Unified District,89775,120235140,Coatimundi Middle School,N,430,17,19,39,25,64,530,2,16,76,6,82,496,14,31,53,2,55,511,13,29,30,29,58
2014,ARIZONA,Gila,4210,40220000,San Carlos Unified District,89776,40220203,San Carlos Unified School District #20 Alternative Center,N,446,90,9,*,*,2,654,*,*,*,*,21,*,*,*,*,*,*,*,*,*,*,*,*
2014,ARIZONA,Maricopa,4286,70510000,Phoenix Union High School District,89778,70510281,Franklin Police and Fire High School,N,502,8,24,57,11,68,*,*,*,*,*,*,530,*,*,95,3,98,480,42,36,18,4,22
2014,ARIZONA,Maricopa,89784,78535000,"Imagine Avondale Elementary, Inc.",89785,78535101,Imagine Avondale Elementary,Y,382,9,26,43,22,65,480,1,18,71,11,81,507,1,37,59,3,62,507,13,38,33,17,49
2014,ARIZONA,Maricopa,89786,78536000,"Imagine Coolidge Elementary, Inc.",89787,78536101,Imagine Coolidge Elementary,Y,365,22,32,35,12,47,469,3,31,59,6,66,486,9,49,41,1,42,489,25,46,19,10,30
2014,ARIZONA,Maricopa,89788,78537000,"Imagine Prep Superstition, Inc.",89789,78537101,Imagine Prep Superstition,Y,513,24,8,43,24,68,731,*,*,69,17,86,509,3,18,77,3,79,489,50,8,23,19,42
2014,ARIZONA,Maricopa,89790,78538000,"Imagine Prep Surprise, Inc.",89791,78538101,Imagine Prep Surprise,Y,487,43,11,33,13,46,713,*,*,70,9,79,488,11,31,55,3,58,495,39,11,26,24,50
2014,ARIZONA,Maricopa,89798,78539000,"San Tan Montessori School, Inc.",89799,78539101,San Tan Charter School,Y,403,12,18,35,35,70,500,2,12,69,17,86,508,8,31,55,6,62,531,6,21,29,44,73
2014,ARIZONA,Maricopa,4243,70289000,Dysart Unified District,89821,70289127,Riverview School,N,394,19,25,43,14,57,491,4,20,72,3,75,485,13,45,41,1,42,496,19,27,35,19,54
2014,ARIZONA,Maricopa,90326,78563000,"Ombudsman Educational Services, LTD, a subsidiary of Educational Services of Ame",89827,78563003,Ombudsman - Charter Valencia,Y,457,73,18,6,3,9,671,3,56,39,2,40,458,22,52,*,*,26,441,87,10,*,*,3
2014,ARIZONA,Maricopa,5180,78912000,"Paragon Management, Inc.",89828,78912103,Paradise Honors High School,Y,513,10,16,52,22,74,741,*,*,75,19,94,531,1,5,88,6,94,515,17,12,45,26,72
2014,ARIZONA,Maricopa,89829,78540000,Glendale Preparatory Academy,89830,78540101,Great Hearts Academies - Glendale Prep,Y,473,2,7,46,45,91,601,*,*,73,25,98,541,1,14,69,17,86,555,1,4,19,77,96
2014,ARIZONA,Maricopa,89850,78541000,"EAGLE South Mountain Charter, Inc.",89851,78541101,EAGLE College Prep,Y,398,15,20,37,28,65,503,1,11,76,12,88,504,7,35,53,4,57,536,2,16,39,42,81
2014,ARIZONA,Pima,89852,108798000,"Math and Science Success Academy, Inc.",89853,108798101,Math and Science Success Academy,Y,413,6,21,48,25,73,508,*,*,77,7,84,505,2,34,63,2,64,514,8,30,43,20,62
2014,ARIZONA,Maricopa,90332,78569000,Daisy Education Corporation dba Sonoran Science Academy - Ahwatukee,89856,78569001,Sonoran Science Academy - Ahwatukee,Y,389,11,23,43,23,66,491,*,*,85,9,94,506,*,*,*,*,58,509,19,19,44,19,63
2014,ARIZONA,Pinal,4437,110201000,Florence Unified School District,89858,110201107,Magma Ranch K8 School,N,394,21,23,40,15,56,494,4,23,70,3,74,480,16,48,36,1,36,502,17,32,33,18,51
2014,ARIZONA,Pinal,4445,110244000,J O Combs Unified School District,89859,110244201,Combs High School,N,487,25,21,44,10,54,714,1,12,73,14,87,504,4,22,71,3,74,490,37,18,26,19,45
2014,ARIZONA,Pinal,4445,110244000,J O Combs Unified School District,89860,110244106,Ranch Elementary School,N,360,22,29,38,10,49,464,5,25,65,5,70,499,9,43,42,6,48,485,18,35,42,5,47
2014,ARIZONA,Pima,89864,108799000,Pima Prevention Partnership dba Pima Partnership Academy,89865,108799101,Pima Partnership Academy,Y,391,49,31,17,3,20,497,5,39,*,*,56,461,30,55,*,*,15,493,26,38,24,12,36
2014,ARIZONA,Maricopa,90333,78570000,Kaizen Education Foundation dba Gilbert Arts Public Charter Academy,89866,78570001,Kaizen Education Foundation dba Gilbert Arts Academy,Y,388,11,26,34,28,62,487,*,*,79,3,82,496,9,35,52,4,57,512,19,25,31,25,56
2014,ARIZONA,Maricopa,90330,78567000,Kaizen Education Foundation dba Vista Grove Preparatory Academy Elementary,89867,78567001,Kaizen Education Foundation dba Vista Grove Preparatory Academy Elementary,Y,363,21,31,35,13,48,463,2,37,58,4,62,469,21,52,*,*,27,491,22,31,38,9,47
2014,ARIZONA,Maricopa,90334,78571000,Kaizen Education Foundation dba Liberty Arts Academy,89868,78571001,Liberty Arts Academy,Y,395,21,26,37,15,52,503,3,16,74,8,81,496,9,32,56,3,58,506,20,37,18,24,43
2014,ARIZONA,Maricopa,89869,78542000,"AZ Compass Schools, Inc.",89870,78542101,AZ Compass Prep School,Y,437,16,37,44,4,47,549,6,23,*,*,72,479,12,52,*,*,36,476,54,29,11,7,18
2014,ARIZONA,Pima,89871,108501000,Blue Adobe Project,89872,108501101,Sky Islands,Y,495,23,18,55,5,59,726,*,*,80,13,93,504,*,*,*,*,82,491,41,12,29,18,47
2014,ARIZONA,Pinal,4442,110221000,Coolidge Unified District,89907,110221011,San Tan Foothills High School,N,464,49,21,27,3,30,681,4,31,58,7,64,488,8,33,57,1,58,456,58,17,15,10,25
2014,ARIZONA,Maricopa,4288,70514000,Tolleson Union High School District,89908,70514205,Sierra Linda High School,N,474,33,29,33,5,38,687,1,17,77,5,82,488,6,34,59,1,60,461,51,22,20,7,27
2014,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,89909,110220709,Saddleback Elementary School,N,388,16,21,42,21,63,479,4,25,64,6,71,493,8,41,50,1,51,492,11,46,40,4,44
2014,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,89910,110220708,Butterfield Elementary School,N,391,14,22,42,22,64,490,2,18,71,9,80,495,7,44,47,2,49,518,11,28,34,27,61
2014,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,89911,110220134,Desert Wind Middle School,N,418,29,23,39,9,48,521,4,24,67,5,72,483,12,50,*,*,38,508,25,18,23,33,56
2014,ARIZONA,Maricopa,4245,70295000,Queen Creek Unified District,89912,70295121,Newell Barney Junior High School,N,444,10,14,44,32,76,537,2,10,78,10,88,511,4,31,63,3,65,521,6,14,29,52,81
2014,ARIZONA,Pima,89915,108503000,Sonoran Science Academy - Broadway,89916,108503101,Sonoran Science Academy - Broadway,Y,415,7,18,42,32,74,511,*,*,79,11,90,508,5,32,61,2,63,542,2,15,35,48,84
2014,ARIZONA,Maricopa,89917,78544000,Paragon Education Corporation,89918,78544101,Paragon Science Academy,Y,460,1,8,32,60,91,555,*,*,74,23,98,526,1,16,76,7,83,552,5,9,29,57,86
2014,ARIZONA,Maricopa,81052,138705000,"Edkey, Inc. - Sequoia Ranch School",89920,138705003,Children First Academy - Phoenix,Y,351,56,26,14,4,18,451,13,56,29,1,31,448,44,48,*,*,9,459,56,28,*,*,16
2014,ARIZONA,Maricopa,81052,138705000,"Edkey, Inc. - Sequoia Ranch School",89921,138705004,Children First Academy - Tempe,Y,377,24,34,36,6,42,469,10,41,46,3,49,477,7,71,*,*,21,484,26,47,19,9,28
2014,ARIZONA,Maricopa,4278,70465000,Littleton Elementary District,89924,70465108,Tres Rios Elementary School,N,394,20,23,41,16,57,495,5,19,70,6,76,488,10,46,43,1,44,501,19,26,40,16,55
2014,ARIZONA,Maricopa,4242,70280000,Chandler Unified District #80,89925,70280141,Haley Elementary,N,397,5,12,46,38,84,495,1,9,68,22,91,515,1,22,73,3,77,535,1,8,39,52,91
2014,ARIZONA,Maricopa,4242,70280000,Chandler Unified District #80,89926,70280140,Charlotte Patterson Elementary,N,419,3,11,42,43,86,514,*,*,74,21,94,529,*,*,75,7,82,548,2,10,40,47,88
2014,ARIZONA,Pinal,90329,78566000,"Skyline Gila River Schools, LLC",89941,78566001,Skyline D5,Y,390,33,27,36,5,41,486,5,33,61,1,62,466,20,62,*,*,18,498,20,36,32,12,44
2014,ARIZONA,Maricopa,89947,78545000,Tempe Preparatory Junior Academy,89948,78545101,Tempe Preparatory Junior Academy,Y,449,10,14,38,38,76,549,1,6,81,13,94,521,2,25,67,6,73,539,3,14,25,58,83
2014,ARIZONA,Coconino,89951,38755000,"Haven Montessori Children's House, Inc.",89952,38755101,Haven Montessori Charter School,Y,401,8,8,42,42,83,501,4,4,75,17,92,*,*,*,*,*,*,535,*,*,43,36,79
2014,ARIZONA,Maricopa,4246,70297000,Deer Valley Unified District,89953,70297149,Norterra Canyon K-8,N,423,8,9,45,38,83,517,1,8,77,14,91,518,2,22,71,4,75,534,6,10,37,47,84
2014,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,89955,70483129,Raul H. Castro Middle School,N,414,29,19,39,12,52,506,8,25,64,3,67,484,16,43,41,1,41,480,42,30,17,11,28
2014,ARIZONA,Maricopa,4242,70280000,Chandler Unified District #80,90027,70280244,Ken 'Chief' Hill Learning Academy,N,448,64,22,14,1,14,614,8,41,*,*,51,464,17,52,*,*,31,459,67,21,5,8,13
2014,ARIZONA,Maricopa,4272,70444000,Avondale Elementary District,90028,70444110,Copper Trails,N,404,15,25,42,17,60,512,2,11,78,9,87,507,5,33,59,3,62,512,12,24,37,26,63
2014,ARIZONA,Maricopa,90326,78563000,"Ombudsman Educational Services, LTD, a subsidiary of Educational Services of Ame",90033,78563004,Ombudsman - Charter Central,Y,460,68,28,*,*,5,663,5,68,*,*,26,448,23,60,*,*,17,*,*,*,*,*,*
2014,ARIZONA,Maricopa,90034,78547000,"Imagine Prep Coolidge, Inc.",90035,78547101,Imagine Prep Coolidge,Y,420,36,26,30,8,38,544,4,27,63,5,68,485,15,42,41,1,43,493,36,22,16,25,42
2014,ARIZONA,Maricopa,90036,78548000,"West Valley Arts and Technology Academy, Inc.",90037,78548101,Riverbend Prep,Y,365,25,30,33,12,45,476,3,23,67,7,74,492,4,49,*,*,47,489,25,37,35,4,38
2014,ARIZONA,Gila,87600,40149000,Gila County Regional School District,90038,40149003,Biyaagozhoo Center,N,428,81,6,*,*,13,603,7,73,*,*,20,448,25,67,*,*,8,*,*,*,*,*,*
2014,ARIZONA,Pima,79979,108714000,"Tucson International Academy, Inc.",90044,108714103,TIA East,Y,399,21,40,32,7,39,518,4,21,72,4,75,481,9,52,*,*,39,501,20,36,20,24,44
2014,ARIZONA,Pima,79979,108714000,"Tucson International Academy, Inc.",90045,108714104,TIA West,Y,425,25,24,42,9,51,569,3,17,74,6,81,481,10,46,*,*,44,495,38,13,25,25,50
2014,ARIZONA,Graham,4221,50207000,Fort Thomas Unified District,90064,50207701,Mt. Turnbull Academy,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2014,ARIZONA,Maricopa,79059,78911000,"E-Institute Charter Schools, Inc.",90075,78911203,E-Institute at Metro,Y,466,59,24,*,*,16,675,3,48,*,*,49,469,13,48,*,*,39,448,70,27,*,*,3
2014,ARIZONA,Pinal,4453,110502000,Casa Grande Union High School District,90084,110502004,Vista Grande High School,N,482,36,21,37,6,43,706,1,17,73,8,81,485,8,36,*,*,56,472,53,20,16,10,27
2014,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,90124,70241214,Campo Verde High School,N,519,10,9,50,31,81,742,*,*,71,23,94,546,1,7,70,22,92,526,15,13,27,45,72
2014,ARIZONA,Maricopa,4243,70289000,Dysart Unified District,90134,70289225,Shadow Ridge High School,N,496,18,15,50,16,66,714,1,10,77,11,88,515,4,16,76,5,80,495,35,17,22,26,48
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,90135,70211131,Lake Pleasant Elementary,N,421,11,13,42,34,77,519,2,8,77,13,90,512,4,26,66,4,70,536,8,16,24,52,76
2014,ARIZONA,Yavapai,90136,138771000,Camp Verde Unified School District dba South Verde Technology Magnet,90137,138771001,South Verde Technology Magnet,Y,470,58,22,17,3,19,700,*,*,*,*,77,484,3,54,*,*,43,458,57,33,5,5,10
2014,ARIZONA,Maricopa,90138,78549000,"Choice Academies, Inc.",90139,78549001,Adams Traditional Academy,Y,428,5,7,39,49,88,522,1,3,77,19,96,522,2,18,73,7,80,560,*,*,22,66,88
2014,ARIZONA,Maricopa,90140,78550000,"Challenge Foundation Academies of Arizona, Inc.",90141,78550001,Pioneer Preparatory - A Challenge Foundation,Y,399,12,21,48,19,67,488,2,24,71,3,75,489,13,39,48,1,49,497,20,35,29,17,45
2014,ARIZONA,Maricopa,90142,78551000,Teleos Preparatory Academy,90143,78551001,Great Hearts Academies - Teleos Prep,Y,396,16,27,40,17,56,493,3,26,64,7,71,490,9,45,*,*,46,511,17,17,44,22,66
2014,ARIZONA,Pima,4413,100220000,Vail Unified District,90156,100220714,Rincon Vista Middle School,N,437,9,15,47,29,76,533,1,11,79,9,88,515,4,25,66,5,71,536,6,13,26,55,82
2014,ARIZONA,Maricopa,81041,78745000,Blueprint Education,90158,78745203,Blueprint High School,Y,461,60,24,*,*,17,674,9,39,*,*,52,459,24,52,*,*,24,*,*,*,*,*,*
2014,ARIZONA,Maricopa,4320,78656000,Salt River Pima-Maricopa  Community Schools,90159,78656002,Salt River Accelerated Learning Academy,Y,461,64,27,*,*,9,675,*,*,*,*,57,472,13,44,*,*,44,*,*,*,*,*,*
2014,ARIZONA,Maricopa,90160,78552000,"Imagine Superstition Middle, Inc.",90161,78552001,Imagine Superstition Middle,Y,432,19,18,45,18,63,531,2,18,76,3,80,485,17,43,*,*,40,508,19,24,38,19,57
2014,ARIZONA,Maricopa,90162,78553000,"Imagine Avondale Middle, Inc.",90163,78553001,Imagine Avondale Middle,Y,403,25,27,40,8,48,508,2,25,67,6,73,481,20,41,*,*,40,493,23,40,31,6,37
2014,ARIZONA,Coconino,4192,30201000,Flagstaff Unified District,90191,30201126,Sinagua Middle School,N,410,23,20,40,17,57,508,3,22,68,7,75,497,9,36,54,1,55,506,17,19,28,36,64
2014,ARIZONA,Maricopa,90192,78556000,"Morrison Education Group, Inc.",90193,78556001,Sun Valley Charter School,Y,374,26,26,41,8,49,482,3,25,67,5,72,500,9,44,43,4,46,495,21,40,25,15,40
2014,ARIZONA,Mohave,85516,88703000,"Mohave Accelerated Elementary School, Inc.",90194,88703102,Mohave Accelerated Elementary School East,Y,406,2,16,46,36,82,493,*,*,86,13,98,486,*,*,*,*,36,*,*,*,*,*,*
2014,ARIZONA,Pima,90199,108734000,"Academy Del Sol, Inc.",90200,108734001,Academy Del Sol,Y,378,22,31,38,9,47,487,6,22,66,6,72,489,8,62,*,*,31,486,8,69,*,*,23
2014,ARIZONA,Maricopa,90201,78558000,Educational Options Foundation,90202,78558001,EdOptions High School,Y,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2014,ARIZONA,Maricopa,79953,78963000,"PAS Charter, Inc., dba Intelli-School",90208,78963202,Intelli-School Glendale,Y,469,62,12,23,3,26,688,2,37,56,5,61,480,8,45,*,*,47,*,*,*,*,*,*
2014,ARIZONA,Maricopa,89949,,,90271,78546102,ASU Preparatory Academy- Phoenix Elementary,Y,397,20,25,38,17,55,504,2,17,73,7,80,503,6,33,58,3,61,509,14,29,36,21,57
2014,ARIZONA,Maricopa,89506,78528000,"Freedom Academy, Inc.",90272,78528102,Freedom Academy North,Y,422,*,*,52,38,89,525,*,*,74,20,95,534,*,*,81,9,89,548,*,*,23,55,77
2014,ARIZONA,Maricopa,90273,78559000,"Phoenix Collegiate Academy, Inc.",90274,78559001,Phoenix Collegiate Academy Charter School,Y,399,29,22,37,12,49,498,6,28,61,5,66,495,11,37,50,3,53,501,21,28,32,19,51
2014,ARIZONA,Yavapai,90275,78560000,Research Based Education Corporation,90276,78560001,Paulden Community School,Y,381,29,23,37,11,47,480,4,27,66,2,68,486,12,39,*,*,49,489,23,49,14,14,29
2014,ARIZONA,Yuma,79501,148760000,"Harvest Power Community Development Group, Inc.",90277,148760102,"Harvest Preparatory Academy, San Luis AZ",Y,380,19,32,36,13,49,471,5,36,55,4,59,478,18,50,32,1,33,494,27,32,23,18,41
2014,ARIZONA,Pima,90284,108504000,Sonoran Science Academy - Davis Monthan,90285,108504001,Sonoran Science Academy - Davis Monthan,Y,449,11,15,50,25,74,571,1,4,86,9,95,511,3,25,66,6,72,530,13,11,30,47,77
2014,ARIZONA,Pima,4422,108660000,Tucson Youth Development/ACE Charter High School,90286,108660202,Youth Works Charter High School,Y,472,56,28,*,*,16,688,*,*,*,*,71,479,7,53,*,*,40,*,*,*,*,*,*
2014,ARIZONA,Maricopa,4242,70280000,Chandler Unified District #80,90302,70280145,Arizona College Prep Oakland Campus,N,*,*,*,*,*,*,*,*,*,*,*,*,538,*,*,83,8,92,580,*,*,5,95,99
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,90303,70204264,Franklin Junior High School,N,484,1,4,33,63,96,567,*,*,81,18,99,543,*,*,82,9,91,*,*,*,*,*,*
2014,ARIZONA,Pinal,4437,110201000,Florence Unified School District,90309,110201202,Poston Butte High School,N,484,25,19,43,13,57,696,2,13,76,9,85,505,3,18,78,1,79,493,24,19,29,28,57
2014,ARIZONA,Maricopa,4248,70260000,Higley Unified School District,90315,70260108,Centennial Elementary School,N,409,2,10,38,50,88,494,1,5,68,26,94,535,*,*,75,10,85,529,3,13,19,65,84
2014,ARIZONA,Maricopa,90317,78562000,"Vector School District, Inc.",90318,78562001,Vector Prep and Arts Academy,Y,378,12,31,42,15,57,474,2,21,74,2,76,478,14,61,22,3,25,492,11,61,22,6,28
2014,ARIZONA,Maricopa,4329,78705000,"Edkey, Inc. - Sequoia Choice Schools",90322,78705206,Sequoia Choice - Star Performing Arts,Y,435,41,29,27,2,29,564,3,26,*,*,71,478,26,35,*,*,39,479,36,45,14,5,18
2014,ARIZONA,Maricopa,4329,78705000,"Edkey, Inc. - Sequoia Choice Schools",90324,78705208,Sequoia Choice - Village,Y,487,36,12,48,4,52,708,*,*,86,5,90,481,*,*,*,*,50,472,53,29,*,*,18
2014,ARIZONA,Maricopa,78888,78768000,"Cambridge Academy  East,  Inc",90325,78768102,Cambridge Academy East,Y,418,5,14,51,31,81,515,2,10,76,12,88,510,5,32,60,4,63,536,6,15,38,40,78
2014,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,90341,70433107,Inca Elementary School,N,392,24,21,38,17,55,494,2,26,67,6,72,483,13,50,36,1,37,498,20,32,33,15,48
2014,ARIZONA,Maricopa,79981,78971000,"Edkey, Inc. - Arizona Conservatory for Arts and Academics",90349,78971002,Arizona Conservatory for Arts and Academics Middle School,Y,430,6,25,49,21,70,540,*,*,79,12,91,505,3,28,68,1,69,538,2,10,33,55,88
