Fiscal Year,State,County,Local Education Agency (LEA) Entity ID,Local Education Agency (LEA) CTDS Number,Local Education Agency (LEA) Name,School Entity ID,School CTDS Number,School Name,Charter School,Math Mean Scale Score,Math Percent Falls Far Below,Math Percent Approaches,Math Percent Meets,Math Percent Exceeds,Math Percent Passing,Reading Mean Scale Score,Reading Percent Falls Far Below,Reading Percent Approaches,Reading Percent Meets,Reading Percent Exceeds,Reading Percent Passing,Writing Mean Scale Score,Writing Percent Falls Far Below,Writing Percent Approaches,Writing Percent Meets,Writing Percent Exceeds,Writing Percent Passing,Science Mean Scale Score,Science Percent Falls Far Below,Science Percent Approaches,Science Percent Meets,Science Percent Exceeds,Science Percent Passing
2011,ARIZONA,Maricopa,4260,70406000,Washington Elementary School District,5255,70406134,Lookout Mountain School,N,405,9,14,44,32,77,514,2,7,69,21,91,527,5,20,61,14,75,549,3,16,27,54,81
2011,ARIZONA,Maricopa,4260,70406000,Washington Elementary School District,5256,70406136,Manzanita Elementary School,N,384,16,25,43,16,59,480,8,19,67,6,73,488,13,36,49,3,52,508,19,30,32,20,52
2011,ARIZONA,Maricopa,4260,70406000,Washington Elementary School District,5257,70406138,Maryland Elementary School,N,376,37,23,30,11,41,479,13,28,55,4,59,472,20,46,*,*,34,482,38,27,23,12,35
2011,ARIZONA,Maricopa,4260,70406000,Washington Elementary School District,5258,70406140,Moon Mountain School,N,377,25,22,36,17,53,478,9,22,63,6,69,482,15,44,38,3,41,505,21,27,31,20,52
2011,ARIZONA,Maricopa,4260,70406000,Washington Elementary School District,5259,70406141,Mountain Sky Middle School,N,428,27,17,36,20,56,532,4,18,67,11,78,502,12,31,51,6,57,525,13,17,23,47,70
2011,ARIZONA,Maricopa,4260,70406000,Washington Elementary School District,5260,70406142,Mountain View Elementary School,N,380,31,25,33,11,44,475,11,30,56,3,59,468,25,49,*,*,26,493,32,25,27,16,43
2011,ARIZONA,Maricopa,4260,70406000,Washington Elementary School District,5261,70406144,Ocotillo School,N,382,18,26,36,19,55,477,5,26,64,4,69,487,9,41,49,1,50,498,22,28,39,10,50
2011,ARIZONA,Maricopa,4260,70406000,Washington Elementary School District,5262,70406146,Orangewood Elementary School,N,390,28,24,32,16,48,494,7,25,59,9,68,487,17,39,40,4,45,500,27,29,21,23,44
2011,ARIZONA,Maricopa,4260,70406000,Washington Elementary School District,5263,70406148,Palo Verde Middle School,N,407,41,21,30,8,38,513,9,21,65,4,69,481,19,40,40,1,41,506,22,22,28,28,56
2011,ARIZONA,Maricopa,4260,70406000,Washington Elementary School District,5264,70406150,Richard E Miller School,N,350,36,29,27,8,35,459,12,31,50,6,57,488,13,38,44,4,48,479,35,36,22,7,29
2011,ARIZONA,Maricopa,4260,70406000,Washington Elementary School District,5265,70406152,Roadrunner Elementary School,N,379,18,26,41,14,55,482,6,24,63,7,70,486,15,37,47,1,48,506,22,26,31,21,52
2011,ARIZONA,Maricopa,4260,70406000,Washington Elementary School District,5266,70406154,Royal Palm Middle School,N,408,33,22,31,13,44,517,5,22,65,8,73,490,15,39,42,4,45,501,24,26,30,20,50
2011,ARIZONA,Maricopa,4260,70406000,Washington Elementary School District,5267,70406156,Sahuaro School,N,391,21,22,30,28,57,493,7,17,62,14,77,494,14,38,38,10,49,528,19,22,18,42,59
2011,ARIZONA,Maricopa,4260,70406000,Washington Elementary School District,5268,70406160,Shaw Butte School,N,372,20,27,40,12,52,466,8,29,60,3,63,476,17,44,38,1,39,489,31,26,33,10,43
2011,ARIZONA,Maricopa,4260,70406000,Washington Elementary School District,5269,70406162,Sunburst School,N,383,17,27,39,18,56,488,4,19,67,10,77,503,7,32,54,7,61,494,20,40,30,10,41
2011,ARIZONA,Maricopa,4260,70406000,Washington Elementary School District,5270,70406163,Sweetwater School,N,405,14,24,45,17,62,507,5,18,68,8,77,485,10,50,39,1,40,527,12,16,44,27,71
2011,ARIZONA,Maricopa,4260,70406000,Washington Elementary School District,5271,70406164,Sunnyslope Elementary School,N,386,26,26,37,11,49,479,10,29,60,2,62,475,22,37,*,*,41,502,21,27,29,22,52
2011,ARIZONA,Maricopa,4260,70406000,Washington Elementary School District,5272,70406165,Sunset School,N,377,21,26,35,17,52,482,4,22,67,8,74,492,10,40,47,3,50,509,21,21,42,16,59
2011,ARIZONA,Maricopa,4260,70406000,Washington Elementary School District,5273,70406166,Tumbleweed Elementary School,N,376,23,25,40,12,52,485,6,23,62,9,71,487,12,41,44,4,48,510,21,18,33,28,61
2011,ARIZONA,Maricopa,4260,70406000,Washington Elementary School District,5274,70406167,Abraham Lincoln Traditional School,N,421,6,17,43,35,77,524,1,6,74,19,93,526,1,19,69,11,80,550,2,11,27,60,87
2011,ARIZONA,Maricopa,4260,70406000,Washington Elementary School District,5275,70406168,Washington Elementary School,N,382,12,28,45,15,60,485,3,24,65,9,74,491,10,38,51,1,52,484,26,34,34,6,40
2011,ARIZONA,Maricopa,4261,70407000,Wilson Elementary District,5276,70407101,Wilson Elementary School,N,404,22,21,39,18,57,500,6,21,68,5,73,487,15,40,40,4,45,499,24,26,30,20,50
2011,ARIZONA,Maricopa,4261,70407000,Wilson Elementary District,5277,70407102,Wilson Primary School,N,355,11,27,56,6,62,442,4,28,67,1,68,*,*,*,*,*,*,*,*,*,*,*,*
2011,ARIZONA,Maricopa,4262,70408000,Osborn Elementary District,5278,70408102,Clarendon School,N,392,22,18,37,22,59,489,8,20,67,5,72,487,15,36,45,4,49,499,21,28,36,15,52
2011,ARIZONA,Maricopa,4262,70408000,Osborn Elementary District,5279,70408103,Encanto School,N,352,13,32,44,11,55,444,10,24,59,7,66,*,*,*,*,*,*,*,*,*,*,*,*
2011,ARIZONA,Maricopa,4262,70408000,Osborn Elementary District,5280,70408104,Osborn Middle School,N,433,27,17,32,24,56,517,6,23,65,5,70,485,16,46,36,2,38,504,21,27,29,23,52
2011,ARIZONA,Maricopa,4262,70408000,Osborn Elementary District,5281,70408106,Solano School,N,384,21,24,31,24,55,475,9,26,57,9,65,483,17,35,45,3,47,484,41,24,24,11,35
2011,ARIZONA,Maricopa,4262,70408000,Osborn Elementary District,5282,70408107,Longview Elementary School,N,371,27,24,34,15,49,470,10,26,60,4,63,473,20,50,29,1,30,483,24,48,17,11,28
2011,ARIZONA,Maricopa,4263,70414000,Creighton Elementary District,5283,70414110,Creighton Elementary School,N,393,20,22,43,15,58,488,6,22,68,4,72,491,9,36,54,1,55,503,22,24,35,20,54
2011,ARIZONA,Maricopa,4263,70414000,Creighton Elementary District,5284,70414130,Larry C Kennedy School,N,396,25,22,33,20,53,495,9,20,64,8,71,482,18,40,39,3,42,494,27,26,29,18,47
2011,ARIZONA,Maricopa,4263,70414000,Creighton Elementary District,5285,70414140,Loma Linda Elementary School,N,380,30,25,33,11,44,479,9,30,58,3,61,479,16,46,37,1,38,489,30,32,23,15,37
2011,ARIZONA,Maricopa,4263,70414000,Creighton Elementary District,5286,70414150,William T Machan Elementary School,N,382,31,26,34,10,44,483,7,30,59,3,62,483,16,42,37,5,42,485,34,27,23,15,38
2011,ARIZONA,Maricopa,4263,70414000,Creighton Elementary District,5287,70414160,Monte Vista Elementary School,N,393,22,23,38,16,54,493,8,17,69,6,75,488,13,42,43,2,45,498,27,26,21,27,47
2011,ARIZONA,Maricopa,4263,70414000,Creighton Elementary District,5288,70414170,Papago School,N,396,23,21,40,16,56,490,8,20,69,3,72,487,11,46,42,1,43,495,26,30,28,16,44
2011,ARIZONA,Maricopa,4263,70414000,Creighton Elementary District,5289,70414180,Squaw Peak Elementary School,N,412,12,18,38,32,70,505,6,12,66,15,82,506,11,20,63,6,69,522,14,18,25,43,68
2011,ARIZONA,Maricopa,4265,70421000,Murphy Elementary District,5290,70421101,Arthur M Hamilton School,N,371,31,30,32,6,38,477,8,27,63,2,65,475,17,55,27,1,28,475,41,30,27,2,29
2011,ARIZONA,Maricopa,4265,70421000,Murphy Elementary District,5291,70421102,Jack L Kuban Elementary School,N,389,23,24,43,10,53,483,5,27,*,*,68,481,17,45,34,3,37,489,27,42,21,10,31
2011,ARIZONA,Maricopa,4265,70421000,Murphy Elementary District,5292,70421103,William R Sullivan Elementary School,N,393,28,23,33,17,49,487,8,29,57,6,63,477,18,53,27,2,29,475,46,29,17,8,25
2011,ARIZONA,Maricopa,4265,70421000,Murphy Elementary District,5293,70421104,Alfred F Garcia School,N,394,27,22,32,18,50,490,9,23,63,5,68,468,33,40,25,2,27,484,33,35,23,9,32
2011,ARIZONA,Maricopa,4266,70425000,Liberty Elementary District,5294,70425101,Liberty Elementary School,N,394,25,23,36,17,52,496,5,23,67,6,72,493,11,40,47,2,49,499,31,21,26,22,48
2011,ARIZONA,Maricopa,4266,70425000,Liberty Elementary District,5295,70425102,Estrella Mountain Elementary School,N,424,12,12,40,36,75,524,3,11,67,20,86,530,6,21,55,18,73,529,11,12,33,44,77
2011,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5296,70428136,Kyrene Aprende Middle School,N,458,10,13,30,47,77,549,2,7,69,22,91,532,3,19,59,19,77,544,8,12,15,65,80
2011,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5297,70428137,Kyrene Altadena Middle School,N,472,4,7,32,57,89,563,1,3,67,29,96,541,2,13,65,21,85,553,3,5,18,75,92
2011,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5298,70428138,Kyrene Akimel A-Al Middle School,N,447,11,14,37,38,75,545,2,8,73,18,91,516,5,24,61,10,71,536,6,13,24,57,81
2011,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5299,70428139,Kyrene Centennial Middle School,N,432,20,19,31,30,61,535,3,13,70,14,84,504,8,32,53,6,59,533,11,13,23,53,76
2011,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5300,70428140,Kyrene del Pueblo Middle School,N,452,10,11,37,42,79,545,1,8,75,16,91,523,4,19,66,11,77,535,8,12,21,59,80
2011,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5301,70428141,Kyrene Middle School,N,439,19,15,32,34,66,541,5,10,67,18,86,519,7,23,57,13,70,529,15,14,17,54,71
2011,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5302,70428142,C I Waggoner School,N,417,5,12,37,46,83,510,1,7,68,24,92,519,3,16,75,6,81,568,4,8,26,63,89
2011,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5303,70428143,Kyrene del Norte School,N,380,14,19,49,18,67,484,1,22,67,10,77,502,2,44,48,6,54,520,13,18,36,33,69
2011,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5304,70428144,Kyrene de las Lomas School,N,381,12,21,46,20,66,484,5,13,70,11,81,493,12,35,50,3,53,518,10,29,37,25,61
2011,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5305,70428145,Kyrene de los Ninos School,N,365,20,29,37,14,51,474,6,22,61,10,71,493,9,47,40,4,44,528,14,15,38,34,72
2011,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5306,70428146,Kyrene del Cielo School,N,426,1,7,37,55,92,522,*,*,63,34,97,545,1,12,67,20,87,579,*,*,33,60,93
2011,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5307,70428147,Kyrene de la Paloma School,N,408,8,8,46,38,84,504,3,10,65,23,88,527,*,*,73,7,81,541,9,15,33,44,76
2011,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5308,70428148,Kyrene de la Colina School,N,398,10,13,42,35,78,501,3,12,62,24,85,519,4,27,57,12,69,535,10,16,35,39,75
2011,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5309,70428149,Kyrene del Sureno School,N,400,7,11,47,34,82,494,1,13,71,15,86,506,4,27,67,2,69,534,9,17,29,45,74
2011,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5310,70428150,Kyrene de la Mariposa School,N,413,4,12,40,44,84,506,2,7,70,21,91,519,1,20,73,7,79,543,5,17,39,39,78
